REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
RE1,CKGLPGrur,LPG,1,2024,2.27
RE1,CKGLPGrur,LPG,1,2025,2.27
RE1,CKGLPGrur,LPG,1,2026,2.27
RE1,CKGLPGrur,LPG,1,2027,2.27
RE1,CKGLPGrur,LPG,1,2028,2.27
RE1,CKGLPGrur,LPG,1,2029,2.27
RE1,CKGLPGrur,LPG,1,2030,2.27
RE1,CKGLPGrur,LPG,1,2031,2.27
RE1,CKGLPGrur,LPG,1,2032,2.27
RE1,CKGLPGrur,LPG,1,2033,2.27
RE1,CKGLPGrur,LPG,1,2034,2.27
RE1,CKGLPGrur,LPG,1,2035,2.27
RE1,CKGLPGrur,LPG,1,2036,2.27
RE1,CKGLPGrur,LPG,1,2037,2.27
RE1,CKGLPGrur,LPG,1,2038,2.27
RE1,CKGLPGrur,LPG,1,2039,2.27
RE1,CKGLPGrur,LPG,1,2040,2.27
RE1,CKGLPGrur,LPG,1,2041,2.27
RE1,CKGLPGrur,LPG,1,2042,2.27
RE1,CKGLPGrur,LPG,1,2043,2.27
RE1,CKGLPGrur,LPG,1,2044,2.27
RE1,CKGLPGrur,LPG,1,2045,2.27
RE1,CKGLPGrur,LPG,1,2046,2.27
RE1,CKGLPGrur,LPG,1,2047,2.27
RE1,CKGLPGrur,LPG,1,2048,2.27
RE1,CKGLPGrur,LPG,1,2049,2.27
RE1,CKGLPGrur,LPG,1,2050,2.27
RE1,CKGKERrur,KER,1,2019,1.94
RE1,CKGKERrur,KER,1,2020,1.94
RE1,CKGKERrur,KER,1,2021,1.94
RE1,CKGKERrur,KER,1,2022,1.94
RE1,CKGKERrur,KER,1,2023,1.94
RE1,CKGKERrur,KER,1,2024,1.94
RE1,CKGKERrur,KER,1,2025,1.94
RE1,CKGKERrur,KER,1,2026,1.94
RE1,CKGKERrur,KER,1,2027,1.94
RE1,CKGKERrur,KER,1,2028,1.94
RE1,CKGKERrur,KER,1,2029,1.94
RE1,CKGKERrur,KER,1,2030,1.94
RE1,CKGKERrur,KER,1,2031,1.94
RE1,CKGKERrur,KER,1,2032,1.94
RE1,CKGKERrur,KER,1,2033,1.94
RE1,CKGKERrur,KER,1,2034,1.94
RE1,CKGKERrur,KER,1,2035,1.94
RE1,CKGKERrur,KER,1,2036,1.94
RE1,CKGKERrur,KER,1,2037,1.94
RE1,CKGKERrur,KER,1,2038,1.94
RE1,CKGKERrur,KER,1,2039,1.94
RE1,CKGKERrur,KER,1,2040,1.94
RE1,CKGKERrur,KER,1,2041,1.94
RE1,CKGKERrur,KER,1,2042,1.94
RE1,CKGKERrur,KER,1,2043,1.94
RE1,CKGKERrur,KER,1,2044,1.94
RE1,CKGKERrur,KER,1,2045,1.94
RE1,CKGKERrur,KER,1,2046,1.94
RE1,CKGKERrur,KER,1,2047,1.94
RE1,CKGKERrur,KER,1,2048,1.94
RE1,CKGKERrur,KER,1,2049,1.94
RE1,CKGKERrur,KER,1,2050,1.94
RE1,CKGGASrur,GAS,1,2019,2.27
RE1,CKGGASrur,GAS,1,2020,2.27
RE1,CKGGASrur,GAS,1,2021,2.27
RE1,CKGGASrur,GAS,1,2022,2.27
RE1,CKGGASrur,GAS,1,2023,2.27
RE1,CKGGASrur,GAS,1,2024,2.27
RE1,CKGGASrur,GAS,1,2025,2.27
RE1,CKGGASrur,GAS,1,2026,2.27
RE1,CKGGASrur,GAS,1,2027,2.27
RE1,CKGGASrur,GAS,1,2028,2.27
RE1,CKGGASrur,GAS,1,2029,2.27
RE1,CKGGASrur,GAS,1,2030,2.27
RE1,CKGGASrur,GAS,1,2031,2.27
RE1,CKGGASrur,GAS,1,2032,2.27
RE1,CKGGASrur,GAS,1,2033,2.27
RE1,CKGGASrur,GAS,1,2034,2.27
RE1,CKGGASrur,GAS,1,2035,2.27
RE1,CKGGASrur,GAS,1,2036,2.27
RE1,CKGGASrur,GAS,1,2037,2.27
RE1,CKGGASrur,GAS,1,2038,2.27
RE1,CKGGASrur,GAS,1,2039,2.27
RE1,CKGGASrur,GAS,1,2040,2.27
RE1,CKGGASrur,GAS,1,2041,2.27
RE1,CKGGASrur,GAS,1,2042,2.27
RE1,CKGGASrur,GAS,1,2043,2.27
RE1,CKGGASrur,GAS,1,2044,2.27
RE1,CKGGASrur,GAS,1,2045,2.27
RE1,CKGGASrur,GAS,1,2046,2.27
RE1,CKGGASrur,GAS,1,2047,2.27
RE1,CKGGASrur,GAS,1,2048,2.27
RE1,CKGGASrur,GAS,1,2049,2.27
RE1,CKGGASrur,GAS,1,2050,2.27
RE1,CKGWODrur,WOD,1,2019,2.65
RE1,CKGWODrur,WOD,1,2020,2.65
RE1,CKGWODrur,WOD,1,2021,2.65
RE1,CKGWODrur,WOD,1,2022,2.65
RE1,CKGWODrur,WOD,1,2023,2.65
RE1,CKGWODrur,WOD,1,2024,2.65
RE1,CKGWODrur,WOD,1,2025,2.65
RE1,CKGWODrur,WOD,1,2026,2.65
RE1,CKGWODrur,WOD,1,2027,2.65
RE1,CKGWODrur,WOD,1,2028,2.65
RE1,CKGWODrur,WOD,1,2029,2.65
RE1,CKGWODrur,WOD,1,2030,2.65
RE1,CKGWODrur,WOD,1,2031,2.65
RE1,CKGWODrur,WOD,1,2032,2.65
RE1,CKGWODrur,WOD,1,2033,2.65
RE1,CKGWODrur,WOD,1,2034,2.65
RE1,CKGWODrur,WOD,1,2035,2.65
RE1,CKGWODrur,WOD,1,2036,2.65
RE1,CKGWODrur,WOD,1,2037,2.65
RE1,CKGWODrur,WOD,1,2038,2.65
RE1,CKGWODrur,WOD,1,2039,2.65
RE1,CKGWODrur,WOD,1,2040,2.65
RE1,CKGWODrur,WOD,1,2041,2.65
RE1,CKGWODrur,WOD,1,2042,2.65
RE1,CKGWODrur,WOD,1,2043,2.65
RE1,CKGWODrur,WOD,1,2044,2.65
RE1,CKGWODrur,WOD,1,2045,2.65
RE1,CKGWODrur,WOD,1,2046,2.65
RE1,CKGWODrur,WOD,1,2047,2.65
RE1,CKGWODrur,WOD,1,2048,2.65
RE1,CKGWODrur,WOD,1,2049,2.65
RE1,CKGWODrur,WOD,1,2050,2.65
RE1,CKGWODrur,BRESC,1,2019,3.23
RE1,CKGWODrur,BRESC,1,2020,3.23
RE1,CKGWODrur,BRESC,1,2021,3.23
RE1,CKGWODrur,BRESC,1,2022,3.23
RE1,CKGWODrur,BRESC,1,2023,3.23
RE1,CKGWODrur,BRESC,1,2024,3.23
RE1,CKGWODrur,BRESC,1,2025,3.23
RE1,CKGWODrur,BRESC,1,2026,3.23
RE1,CKGWODrur,BRESC,1,2027,3.23
RE1,CKGWODrur,BRESC,1,2028,3.23
RE1,CKGWODrur,BRESC,1,2029,3.23
RE1,CKGWODrur,BRESC,1,2030,3.23
RE1,CKGWODrur,BRESC,1,2031,3.23
RE1,CKGWODrur,BRESC,1,2032,3.23
RE1,CKGWODrur,BRESC,1,2033,3.23
RE1,CKGWODrur,BRESC,1,2034,3.23
RE1,CKGWODrur,BRESC,1,2035,3.23
RE1,CKGWODrur,BRESC,1,2036,3.23
RE1,CKGWODrur,BRESC,1,2037,3.23
RE1,CKGWODrur,BRESC,1,2038,3.23
RE1,CKGWODrur,BRESC,1,2039,3.23
RE1,CKGWODrur,BRESC,1,2040,3.23
RE1,CKGWODrur,BRESC,1,2041,3.23
RE1,CKGWODrur,BRESC,1,2042,3.23
RE1,CKGWODrur,BRESC,1,2043,3.23
RE1,CKGWODrur,BRESC,1,2044,3.23
RE1,CKGWODrur,BRESC,1,2045,3.23
RE1,CKGWODrur,BRESC,1,2046,3.23
RE1,CKGWODrur,BRESC,1,2047,3.23
RE1,CKGWODrur,BRESC,1,2048,3.23
RE1,CKGWODrur,BRESC,1,2049,3.23
RE1,CKGWODrur,BRESC,1,2050,3.23
RE1,CKGCHCrur,CHC,1,2019,5.56
RE1,CKGCHCrur,CHC,1,2020,5.56
RE1,CKGCHCrur,CHC,1,2021,5.56
RE1,CKGCHCrur,CHC,1,2022,5.56
RE1,CKGCHCrur,CHC,1,2023,5.56
RE1,CKGCHCrur,CHC,1,2024,5.56
RE1,CKGCHCrur,CHC,1,2025,5.56
RE1,CKGCHCrur,CHC,1,2026,5.56
RE1,CKGCHCrur,CHC,1,2027,5.56
RE1,CKGCHCrur,CHC,1,2028,5.56
RE1,CKGCHCrur,CHC,1,2029,5.56
RE1,CKGCHCrur,CHC,1,2030,5.56
RE1,CKGCHCrur,CHC,1,2031,5.56
RE1,CKGCHCrur,CHC,1,2032,5.56
RE1,CKGCHCrur,CHC,1,2033,5.56
RE1,CKGCHCrur,CHC,1,2034,5.56
RE1,CKGCHCrur,CHC,1,2035,5.56
RE1,CKGCHCrur,CHC,1,2036,5.56
RE1,CKGCHCrur,CHC,1,2037,5.56
RE1,CKGCHCrur,CHC,1,2038,5.56
RE1,CKGCHCrur,CHC,1,2039,5.56
RE1,CKGCHCrur,CHC,1,2040,5.56
RE1,CKGCHCrur,CHC,1,2041,5.56
RE1,CKGCHCrur,CHC,1,2042,5.56
RE1,CKGCHCrur,CHC,1,2043,5.56
RE1,CKGCHCrur,CHC,1,2044,5.56
RE1,CKGCHCrur,CHC,1,2045,5.56
RE1,CKGCHCrur,CHC,1,2046,5.56
RE1,CKGCHCrur,CHC,1,2047,5.56
RE1,CKGCHCrur,CHC,1,2048,5.56
RE1,CKGCHCrur,CHC,1,2049,5.56
RE1,CKGCHCrur,CHC,1,2050,5.56
RE1,CKGOTHrur,OTH,1,2019,5.88
RE1,CKGOTHrur,OTH,1,2020,5.88
RE1,CKGOTHrur,OTH,1,2021,5.88
RE1,CKGOTHrur,OTH,1,2022,5.88
RE1,CKGOTHrur,OTH,1,2023,5.88
RE1,CKGOTHrur,OTH,1,2024,5.88
RE1,CKGOTHrur,OTH,1,2025,5.88
RE1,CKGOTHrur,OTH,1,2026,5.88
RE1,CKGOTHrur,OTH,1,2027,5.88
RE1,CKGOTHrur,OTH,1,2028,5.88
RE1,CKGOTHrur,OTH,1,2029,5.88
RE1,CKGOTHrur,OTH,1,2030,5.88
RE1,CKGOTHrur,OTH,1,2031,5.88
RE1,CKGOTHrur,OTH,1,2032,5.88
RE1,CKGOTHrur,OTH,1,2033,5.88
RE1,CKGOTHrur,OTH,1,2034,5.88
RE1,CKGOTHrur,OTH,1,2035,5.88
RE1,CKGOTHrur,OTH,1,2036,5.88
RE1,CKGOTHrur,OTH,1,2037,5.88
RE1,CKGOTHrur,OTH,1,2038,5.88
RE1,CKGOTHrur,OTH,1,2039,5.88
RE1,CKGOTHrur,OTH,1,2040,5.88
RE1,CKGOTHrur,OTH,1,2041,5.88
RE1,CKGOTHrur,OTH,1,2042,5.88
RE1,CKGOTHrur,OTH,1,2043,5.88
RE1,CKGOTHrur,OTH,1,2044,5.88
RE1,CKGOTHrur,OTH,1,2045,5.88
RE1,CKGOTHrur,OTH,1,2046,5.88
RE1,CKGOTHrur,OTH,1,2047,5.88
RE1,CKGOTHrur,OTH,1,2048,5.88
RE1,CKGOTHrur,OTH,1,2049,5.88
RE1,CKGOTHrur,OTH,1,2050,5.88
RE1,WOOD,WD,1,2019,1.0
RE1,WOOD,WD,1,2020,1.0
RE1,WOOD,WD,1,2021,1.0
RE1,WOOD,WD,1,2022,1.0
RE1,WOOD,WD,1,2023,1.0
RE1,WOOD,WD,1,2024,1.0
RE1,WOOD,WD,1,2025,1.0
RE1,WOOD,WD,1,2026,1.0
RE1,WOOD,WD,1,2027,1.0
RE1,WOOD,WD,1,2028,1.0
RE1,WOOD,WD,1,2029,1.0
RE1,WOOD,WD,1,2030,1.0
RE1,WOOD,WD,1,2031,1.0
RE1,WOOD,WD,1,2032,1.0
RE1,WOOD,WD,1,2033,1.0
RE1,WOOD,WD,1,2034,1.0
RE1,WOOD,WD,1,2035,1.0
RE1,WOOD,WD,1,2036,1.0
RE1,WOOD,WD,1,2037,1.0
RE1,WOOD,WD,1,2038,1.0
RE1,WOOD,WD,1,2039,1.0
RE1,WOOD,WD,1,2040,1.0
RE1,WOOD,WD,1,2041,1.0
RE1,WOOD,WD,1,2042,1.0
RE1,WOOD,WD,1,2043,1.0
RE1,WOOD,WD,1,2044,1.0
RE1,WOOD,WD,1,2045,1.0
RE1,WOOD,WD,1,2046,1.0
RE1,WOOD,WD,1,2047,1.0
RE1,WOOD,WD,1,2048,1.0
RE1,WOOD,WD,1,2049,1.0
RE1,WOOD,WD,1,2050,1.0
RE1,WODCHC,WD,1,2019,10.0
RE1,WODCHC,WD,1,2020,10.0
RE1,WODCHC,WD,1,2021,10.0
RE1,WODCHC,WD,1,2022,0.0
RE1,WODCHC,WD,1,2023,0.0
RE1,WODCHC,WD,1,2024,0.0
RE1,WODCHC,WD,1,2025,0.0
RE1,WODCHC,WD,1,2026,0.0
RE1,WODCHC,WD,1,2027,0.0
RE1,WODCHC,WD,1,2028,0.0
RE1,WODCHC,WD,1,2029,0.0
RE1,WODCHC,WD,1,2030,0.0
RE1,WODCHC,WD,1,2031,0.0
RE1,WODCHC,WD,1,2032,0.0
RE1,WODCHC,WD,1,2033,0.0
RE1,WODCHC,WD,1,2034,0.0
RE1,WODCHC,WD,1,2035,0.0
RE1,WODCHC,WD,1,2036,0.0
RE1,WODCHC,WD,1,2037,0.0
RE1,WODCHC,WD,1,2038,0.0
RE1,WODCHC,WD,1,2039,0.0
RE1,WODCHC,WD,1,2040,0.0
RE1,WODCHC,WD,1,2041,0.0
RE1,WODCHC,WD,1,2042,0.0
RE1,WODCHC,WD,1,2043,0.0
RE1,WODCHC,WD,1,2044,0.0
RE1,WODCHC,WD,1,2045,0.0
RE1,WODCHC,WD,1,2046,0.0
RE1,WODCHC,WD,1,2047,0.0
RE1,WODCHC,WD,1,2048,0.0
RE1,WODCHC,WD,1,2049,0.0
RE1,WODCHC,WD,1,2050,0.0
RE1,LNDFOR,LND,1,2019,1.0
RE1,LNDFOR,LND,1,2020,1.0
RE1,LNDFOR,LND,1,2021,1.0
RE1,LNDFOR,LND,1,2022,1.0
RE1,LNDFOR,LND,1,2023,1.0
RE1,LNDFOR,LND,1,2024,1.0
RE1,LNDFOR,LND,1,2025,1.0
RE1,LNDFOR,LND,1,2026,1.0
RE1,LNDFOR,LND,1,2027,1.0
RE1,LNDFOR,LND,1,2028,1.0
RE1,LNDFOR,LND,1,2029,1.0
RE1,LNDFOR,LND,1,2030,1.0
RE1,LNDFOR,LND,1,2031,1.0
RE1,LNDFOR,LND,1,2032,1.0
RE1,LNDFOR,LND,1,2033,1.0
RE1,LNDFOR,LND,1,2034,1.0
RE1,LNDFOR,LND,1,2035,1.0
RE1,LNDFOR,LND,1,2036,1.0
RE1,LNDFOR,LND,1,2037,1.0
RE1,LNDFOR,LND,1,2038,1.0
RE1,LNDFOR,LND,1,2039,1.0
RE1,LNDFOR,LND,1,2040,1.0
RE1,LNDFOR,LND,1,2041,1.0
RE1,LNDFOR,LND,1,2042,1.0
RE1,LNDFOR,LND,1,2043,1.0
RE1,LNDFOR,LND,1,2044,1.0
RE1,LNDFOR,LND,1,2045,1.0
RE1,LNDFOR,LND,1,2046,1.0
RE1,LNDFOR,LND,1,2047,1.0
RE1,LNDFOR,LND,1,2048,1.0
RE1,LNDFOR,LND,1,2049,1.0
RE1,LNDFOR,LND,1,2050,1.0
RE1,FOREST,LFOR,1,2019,1.0
RE1,FOREST,LFOR,1,2020,1.0
RE1,FOREST,LFOR,1,2021,1.0
RE1,FOREST,LFOR,1,2022,1.0
RE1,FOREST,LFOR,1,2023,1.0
RE1,FOREST,LFOR,1,2024,1.0
RE1,FOREST,LFOR,1,2025,1.0
RE1,FOREST,LFOR,1,2026,1.0
RE1,FOREST,LFOR,1,2027,1.0
RE1,FOREST,LFOR,1,2028,1.0
RE1,FOREST,LFOR,1,2029,1.0
RE1,FOREST,LFOR,1,2030,1.0
RE1,FOREST,LFOR,1,2031,1.0
RE1,FOREST,LFOR,1,2032,1.0
RE1,FOREST,LFOR,1,2033,1.0
RE1,FOREST,LFOR,1,2034,1.0
RE1,FOREST,LFOR,1,2035,1.0
RE1,FOREST,LFOR,1,2036,1.0
RE1,FOREST,LFOR,1,2037,1.0
RE1,FOREST,LFOR,1,2038,1.0
RE1,FOREST,LFOR,1,2039,1.0
RE1,FOREST,LFOR,1,2040,1.0
RE1,FOREST,LFOR,1,2041,1.0
RE1,FOREST,LFOR,1,2042,1.0
RE1,FOREST,LFOR,1,2043,1.0
RE1,FOREST,LFOR,1,2044,1.0
RE1,FOREST,LFOR,1,2045,1.0
RE1,FOREST,LFOR,1,2046,1.0
RE1,FOREST,LFOR,1,2047,1.0
RE1,FOREST,LFOR,1,2048,1.0
RE1,FOREST,LFOR,1,2049,1.0
RE1,FOREST,LFOR,1,2050,1.0
RE1,DEMWODPRO,WD,1,2019,1.0
RE1,DEMWODPRO,WD,1,2020,1.0
RE1,DEMWODPRO,WD,1,2021,1.0
RE1,DEMWODPRO,WD,1,2022,1.0
RE1,DEMWODPRO,WD,1,2023,1.0
RE1,DEMWODPRO,WD,1,2024,1.0
RE1,DEMWODPRO,WD,1,2025,1.0
RE1,DEMWODPRO,WD,1,2026,1.0
RE1,DEMWODPRO,WD,1,2027,1.0
RE1,DEMWODPRO,WD,1,2028,1.0
RE1,DEMWODPRO,WD,1,2029,1.0
RE1,DEMWODPRO,WD,1,2030,1.0
RE1,DEMWODPRO,WD,1,2031,1.0
RE1,DEMWODPRO,WD,1,2032,1.0
RE1,DEMWODPRO,WD,1,2033,1.0
RE1,DEMWODPRO,WD,1,2034,1.0
RE1,DEMWODPRO,WD,1,2035,1.0
RE1,DEMWODPRO,WD,1,2036,1.0
RE1,DEMWODPRO,WD,1,2037,1.0
RE1,DEMWODPRO,WD,1,2038,1.0
RE1,DEMWODPRO,WD,1,2039,1.0
RE1,DEMWODPRO,WD,1,2040,1.0
RE1,DEMWODPRO,WD,1,2041,1.0
RE1,DEMWODPRO,WD,1,2042,1.0
RE1,DEMWODPRO,WD,1,2043,1.0
RE1,DEMWODPRO,WD,1,2044,1.0
RE1,DEMWODPRO,WD,1,2045,1.0
RE1,DEMWODPRO,WD,1,2046,1.0
RE1,DEMWODPRO,WD,1,2047,1.0
RE1,DEMWODPRO,WD,1,2048,1.0
RE1,DEMWODPRO,WD,1,2049,1.0
RE1,DEMWODPRO,WD,1,2050,1.0
RE1,LNDWHE,LND,1,2019,1.0
RE1,LNDWHE,LND,1,2020,1.0
RE1,LNDWHE,LND,1,2021,1.0
RE1,LNDWHE,LND,1,2022,1.0
RE1,LNDWHE,LND,1,2023,1.0
RE1,LNDWHE,LND,1,2024,1.0
RE1,LNDWHE,LND,1,2025,1.0
RE1,LNDWHE,LND,1,2026,1.0
RE1,LNDWHE,LND,1,2027,1.0
RE1,LNDWHE,LND,1,2028,1.0
RE1,LNDWHE,LND,1,2029,1.0
RE1,LNDWHE,LND,1,2030,1.0
RE1,LNDWHE,LND,1,2031,1.0
RE1,LNDWHE,LND,1,2032,1.0
RE1,LNDWHE,LND,1,2033,1.0
RE1,LNDWHE,LND,1,2034,1.0
RE1,LNDWHE,LND,1,2035,1.0
RE1,LNDWHE,LND,1,2036,1.0
RE1,LNDWHE,LND,1,2037,1.0
RE1,LNDWHE,LND,1,2038,1.0
RE1,LNDWHE,LND,1,2039,1.0
RE1,LNDWHE,LND,1,2040,1.0
RE1,LNDWHE,LND,1,2041,1.0
RE1,LNDWHE,LND,1,2042,1.0
RE1,LNDWHE,LND,1,2043,1.0
RE1,LNDWHE,LND,1,2044,1.0
RE1,LNDWHE,LND,1,2045,1.0
RE1,LNDWHE,LND,1,2046,1.0
RE1,LNDWHE,LND,1,2047,1.0
RE1,LNDWHE,LND,1,2048,1.0
RE1,LNDWHE,LND,1,2049,1.0
RE1,LNDWHE,LND,1,2050,1.0
RE1,LNDWHEHI,LWHE,1,2019,1.0
RE1,LNDWHEHI,LWHE,1,2020,1.0
RE1,LNDWHEHI,LWHE,1,2021,1.0
RE1,LNDWHEHI,LWHE,1,2022,1.0
RE1,LNDWHEHI,LWHE,1,2023,1.0
RE1,LNDWHEHI,LWHE,1,2024,1.0
RE1,LNDWHEHI,LWHE,1,2025,1.0
RE1,LNDWHEHI,LWHE,1,2026,1.0
RE1,LNDWHEHI,LWHE,1,2027,1.0
RE1,LNDWHEHI,LWHE,1,2028,1.0
RE1,LNDWHEHI,LWHE,1,2029,1.0
RE1,LNDWHEHI,LWHE,1,2030,1.0
RE1,LNDWHEHI,LWHE,1,2031,1.0
RE1,LNDWHEHI,LWHE,1,2032,1.0
RE1,LNDWHEHI,LWHE,1,2033,1.0
RE1,LNDWHEHI,LWHE,1,2034,1.0
RE1,LNDWHEHI,LWHE,1,2035,1.0
RE1,LNDWHEHI,LWHE,1,2036,1.0
RE1,LNDWHEHI,LWHE,1,2037,1.0
RE1,LNDWHEHI,LWHE,1,2038,1.0
RE1,LNDWHEHI,LWHE,1,2039,1.0
RE1,LNDWHEHI,LWHE,1,2040,1.0
RE1,LNDWHEHI,LWHE,1,2041,1.0
RE1,LNDWHEHI,LWHE,1,2042,1.0
RE1,LNDWHEHI,LWHE,1,2043,1.0
RE1,LNDWHEHI,LWHE,1,2044,1.0
RE1,LNDWHEHI,LWHE,1,2045,1.0
RE1,LNDWHEHI,LWHE,1,2046,1.0
RE1,LNDWHEHI,LWHE,1,2047,1.0
RE1,LNDWHEHI,LWHE,1,2048,1.0
RE1,LNDWHEHI,LWHE,1,2049,1.0
RE1,LNDWHEHI,LWHE,1,2050,1.0
RE1,LNDWHEHI,WTRPRC,1,2019,0.711
RE1,LNDWHEHI,WTRPRC,1,2020,0.711
RE1,LNDWHEHI,WTRPRC,1,2021,0.711
RE1,LNDWHEHI,WTRPRC,1,2022,0.711
RE1,LNDWHEHI,WTRPRC,1,2023,0.711
RE1,LNDWHEHI,WTRPRC,1,2024,0.711
RE1,LNDWHEHI,WTRPRC,1,2025,0.711
RE1,LNDWHEHI,WTRPRC,1,2026,0.711
RE1,LNDWHEHI,WTRPRC,1,2027,0.711
RE1,LNDWHEHI,WTRPRC,1,2028,0.711
RE1,LNDWHEHI,WTRPRC,1,2029,0.711
RE1,LNDWHEHI,WTRPRC,1,2030,0.711
RE1,LNDWHEHI,WTRPRC,1,2031,0.711
RE1,LNDWHEHI,WTRPRC,1,2032,0.711
RE1,LNDWHEHI,WTRPRC,1,2033,0.711
RE1,LNDWHEHI,WTRPRC,1,2034,0.711
RE1,LNDWHEHI,WTRPRC,1,2035,0.711
RE1,LNDWHEHI,WTRPRC,1,2036,0.711
RE1,LNDWHEHI,WTRPRC,1,2037,0.711
RE1,LNDWHEHI,WTRPRC,1,2038,0.711
RE1,LNDWHEHI,WTRPRC,1,2039,0.711
RE1,LNDWHEHI,WTRPRC,1,2040,0.711
RE1,LNDWHEHI,WTRPRC,1,2041,0.711
RE1,LNDWHEHI,WTRPRC,1,2042,0.711
RE1,LNDWHEHI,WTRPRC,1,2043,0.711
RE1,LNDWHEHI,WTRPRC,1,2044,0.711
RE1,LNDWHEHI,WTRPRC,1,2045,0.711
RE1,LNDWHEHI,WTRPRC,1,2046,0.711
RE1,LNDWHEHI,WTRPRC,1,2047,0.711
RE1,LNDWHEHI,WTRPRC,1,2048,0.711
RE1,LNDWHEHI,WTRPRC,1,2049,0.711
RE1,LNDWHEHI,WTRPRC,1,2050,0.711
RE1,LNDWHEHI,AGRWAT,1,2019,0.0645
RE1,LNDWHEHI,AGRWAT,1,2020,0.0645
RE1,LNDWHEHI,AGRWAT,1,2021,0.0645
RE1,LNDWHEHI,AGRWAT,1,2022,0.0645
RE1,LNDWHEHI,AGRWAT,1,2023,0.0645
RE1,LNDWHEHI,AGRWAT,1,2024,0.0645
RE1,LNDWHEHI,AGRWAT,1,2025,0.0645
RE1,LNDWHEHI,AGRWAT,1,2026,0.0645
RE1,LNDWHEHI,AGRWAT,1,2027,0.0645
RE1,LNDWHEHI,AGRWAT,1,2028,0.0645
RE1,LNDWHEHI,AGRWAT,1,2029,0.0645
RE1,LNDWHEHI,AGRWAT,1,2030,0.0645
RE1,LNDWHEHI,AGRWAT,1,2031,0.0645
RE1,LNDWHEHI,AGRWAT,1,2032,0.0645
RE1,LNDWHEHI,AGRWAT,1,2033,0.0645
RE1,LNDWHEHI,AGRWAT,1,2034,0.0645
RE1,LNDWHEHI,AGRWAT,1,2035,0.0645
RE1,LNDWHEHI,AGRWAT,1,2036,0.0645
RE1,LNDWHEHI,AGRWAT,1,2037,0.0645
RE1,LNDWHEHI,AGRWAT,1,2038,0.0645
RE1,LNDWHEHI,AGRWAT,1,2039,0.0645
RE1,LNDWHEHI,AGRWAT,1,2040,0.0645
RE1,LNDWHEHI,AGRWAT,1,2041,0.0645
RE1,LNDWHEHI,AGRWAT,1,2042,0.0645
RE1,LNDWHEHI,AGRWAT,1,2043,0.0645
RE1,LNDWHEHI,AGRWAT,1,2044,0.0645
RE1,LNDWHEHI,AGRWAT,1,2045,0.0645
RE1,LNDWHEHI,AGRWAT,1,2046,0.0645
RE1,LNDWHEHI,AGRWAT,1,2047,0.0645
RE1,LNDWHEHI,AGRWAT,1,2048,0.0645
RE1,LNDWHEHI,AGRWAT,1,2049,0.0645
RE1,LNDWHEHI,AGRWAT,1,2050,0.0645
RE1,LNDWHEHI,ADSL,1,2019,0.414
RE1,LNDWHEHI,ADSL,1,2020,0.414
RE1,LNDWHEHI,ADSL,1,2021,0.414
RE1,LNDWHEHI,ADSL,1,2022,0.414
RE1,LNDWHEHI,ADSL,1,2023,0.414
RE1,LNDWHEHI,ADSL,1,2024,0.414
RE1,LNDWHEHI,ADSL,1,2025,0.414
RE1,LNDWHEHI,ADSL,1,2026,0.414
RE1,LNDWHEHI,ADSL,1,2027,0.414
RE1,LNDWHEHI,ADSL,1,2028,0.414
RE1,LNDWHEHI,ADSL,1,2029,0.414
RE1,LNDWHEHI,ADSL,1,2030,0.414
RE1,LNDWHEHI,ADSL,1,2031,0.414
RE1,LNDWHEHI,ADSL,1,2032,0.414
RE1,LNDWHEHI,ADSL,1,2033,0.414
RE1,LNDWHEHI,ADSL,1,2034,0.414
RE1,LNDWHEHI,ADSL,1,2035,0.414
RE1,LNDWHEHI,ADSL,1,2036,0.414
RE1,LNDWHEHI,ADSL,1,2037,0.414
RE1,LNDWHEHI,ADSL,1,2038,0.414
RE1,LNDWHEHI,ADSL,1,2039,0.414
RE1,LNDWHEHI,ADSL,1,2040,0.414
RE1,LNDWHEHI,ADSL,1,2041,0.414
RE1,LNDWHEHI,ADSL,1,2042,0.414
RE1,LNDWHEHI,ADSL,1,2043,0.414
RE1,LNDWHEHI,ADSL,1,2044,0.414
RE1,LNDWHEHI,ADSL,1,2045,0.414
RE1,LNDWHEHI,ADSL,1,2046,0.414
RE1,LNDWHEHI,ADSL,1,2047,0.414
RE1,LNDWHEHI,ADSL,1,2048,0.414
RE1,LNDWHEHI,ADSL,1,2049,0.414
RE1,LNDWHEHI,ADSL,1,2050,0.414
RE1,LNDWHEHR,LWHE,1,2019,1.0
RE1,LNDWHEHR,LWHE,1,2020,1.0
RE1,LNDWHEHR,LWHE,1,2021,1.0
RE1,LNDWHEHR,LWHE,1,2022,1.0
RE1,LNDWHEHR,LWHE,1,2023,1.0
RE1,LNDWHEHR,LWHE,1,2024,1.0
RE1,LNDWHEHR,LWHE,1,2025,1.0
RE1,LNDWHEHR,LWHE,1,2026,1.0
RE1,LNDWHEHR,LWHE,1,2027,1.0
RE1,LNDWHEHR,LWHE,1,2028,1.0
RE1,LNDWHEHR,LWHE,1,2029,1.0
RE1,LNDWHEHR,LWHE,1,2030,1.0
RE1,LNDWHEHR,LWHE,1,2031,1.0
RE1,LNDWHEHR,LWHE,1,2032,1.0
