REGION,TECHNOLOGY,YEAR,VALUE
RE1,FTERESELC,2028,0.0
RE1,FTERESELC,2029,0.0
RE1,FTERESELC,2030,0.0
RE1,FTERESELC,2031,0.0
RE1,FTERESELC,2032,0.0
RE1,FTERESELC,2033,0.0
RE1,FTERESELC,2034,0.0
RE1,FTERESELC,2035,0.0
RE1,FTERESELC,2036,0.0
RE1,FTERESELC,2037,0.0
RE1,FTERESELC,2038,0.0
RE1,FTERESELC,2039,0.0
RE1,FTERESELC,2040,0.0
RE1,FTERESELC,2041,0.0
RE1,FTERESELC,2042,0.0
RE1,FTERESELC,2043,0.0
RE1,FTERESELC,2044,0.0
RE1,FTERESELC,2045,0.0
RE1,FTERESELC,2046,0.0
RE1,FTERESELC,2047,0.0
RE1,FTERESELC,2048,0.0
RE1,FTERESELC,2049,0.0
RE1,FTERESELC,2050,0.0
RE1,FTERESETH,2019,0.0
RE1,FTERESETH,2020,0.0
RE1,FTERESETH,2021,0.0
RE1,FTERESETH,2022,0.0
RE1,FTERESETH,2023,0.0
RE1,FTERESETH,2024,0.0
RE1,FTERESETH,2025,0.0
RE1,FTERESETH,2026,0.0
RE1,FTERESETH,2027,0.0
RE1,FTERESETH,2028,0.0
RE1,FTERESETH,2029,0.0
RE1,FTERESETH,2030,0.0
RE1,FTERESETH,2031,0.0
RE1,FTERESETH,2032,0.0
RE1,FTERESETH,2033,0.0
RE1,FTERESETH,2034,0.0
RE1,FTERESETH,2035,0.0
RE1,FTERESETH,2036,0.0
RE1,FTERESETH,2037,0.0
RE1,FTERESETH,2038,0.0
RE1,FTERESETH,2039,0.0
RE1,FTERESETH,2040,0.0
RE1,FTERESETH,2041,0.0
RE1,FTERESETH,2042,0.0
RE1,FTERESETH,2043,0.0
RE1,FTERESETH,2044,0.0
RE1,FTERESETH,2045,0.0
RE1,FTERESETH,2046,0.0
RE1,FTERESETH,2047,0.0
RE1,FTERESETH,2048,0.0
RE1,FTERESETH,2049,0.0
RE1,FTERESETH,2050,0.0
RE1,FTERESKER,2019,0.0
RE1,FTERESKER,2020,0.0
RE1,FTERESKER,2021,0.0
RE1,FTERESKER,2022,0.0
RE1,FTERESKER,2023,0.0
RE1,FTERESKER,2024,0.0
RE1,FTERESKER,2025,0.0
RE1,FTERESKER,2026,0.0
RE1,FTERESKER,2027,0.0
RE1,FTERESKER,2028,0.0
RE1,FTERESKER,2029,0.0
RE1,FTERESKER,2030,0.0
RE1,FTERESKER,2031,0.0
RE1,FTERESKER,2032,0.0
RE1,FTERESKER,2033,0.0
RE1,FTERESKER,2034,0.0
RE1,FTERESKER,2035,0.0
RE1,FTERESKER,2036,0.0
RE1,FTERESKER,2037,0.0
RE1,FTERESKER,2038,0.0
RE1,FTERESKER,2039,0.0
RE1,FTERESKER,2040,0.0
RE1,FTERESKER,2041,0.0
RE1,FTERESKER,2042,0.0
RE1,FTERESKER,2043,0.0
RE1,FTERESKER,2044,0.0
RE1,FTERESKER,2045,0.0
RE1,FTERESKER,2046,0.0
RE1,FTERESKER,2047,0.0
RE1,FTERESKER,2048,0.0
RE1,FTERESKER,2049,0.0
RE1,FTERESKER,2050,0.0
RE1,FTERESLPG,2019,0.0
RE1,FTERESLPG,2020,0.0
RE1,FTERESLPG,2021,0.0
RE1,FTERESLPG,2022,0.0
RE1,FTERESLPG,2023,0.0
RE1,FTERESLPG,2024,0.0
RE1,FTERESLPG,2025,0.0
RE1,FTERESLPG,2026,0.0
RE1,FTERESLPG,2027,0.0
RE1,FTERESLPG,2028,0.0
RE1,FTERESLPG,2029,0.0
RE1,FTERESLPG,2030,0.0
RE1,FTERESLPG,2031,0.0
RE1,FTERESLPG,2032,0.0
RE1,FTERESLPG,2033,0.0
RE1,FTERESLPG,2034,0.0
RE1,FTERESLPG,2035,0.0
RE1,FTERESLPG,2036,0.0
RE1,FTERESLPG,2037,0.0
RE1,FTERESLPG,2038,0.0
RE1,FTERESLPG,2039,0.0
RE1,FTERESLPG,2040,0.0
RE1,FTERESLPG,2041,0.0
RE1,FTERESLPG,2042,0.0
RE1,FTERESLPG,2043,0.0
RE1,FTERESLPG,2044,0.0
RE1,FTERESLPG,2045,0.0
RE1,FTERESLPG,2046,0.0
RE1,FTERESLPG,2047,0.0
RE1,FTERESLPG,2048,0.0
RE1,FTERESLPG,2049,0.0
RE1,FTERESLPG,2050,0.0
RE1,FTETRADSL,2019,0.0
RE1,FTETRADSL,2020,0.0
RE1,FTETRADSL,2021,0.0
RE1,FTETRADSL,2022,0.0
RE1,FTETRADSL,2023,0.0
RE1,FTETRADSL,2024,0.0
RE1,FTETRADSL,2025,0.0
RE1,FTETRADSL,2026,0.0
RE1,FTETRADSL,2027,0.0
RE1,FTETRADSL,2028,0.0
RE1,FTETRADSL,2029,0.0
RE1,FTETRADSL,2030,0.0
RE1,FTETRADSL,2031,0.0
RE1,FTETRADSL,2032,0.0
RE1,FTETRADSL,2033,0.0
RE1,FTETRADSL,2034,0.0
RE1,FTETRADSL,2035,0.0
RE1,FTETRADSL,2036,0.0
RE1,FTETRADSL,2037,0.0
RE1,FTETRADSL,2038,0.0
RE1,FTETRADSL,2039,0.0
RE1,FTETRADSL,2040,0.0
RE1,FTETRADSL,2041,0.0
RE1,FTETRADSL,2042,0.0
RE1,FTETRADSL,2043,0.0
RE1,FTETRADSL,2044,0.0
RE1,FTETRADSL,2045,0.0
RE1,FTETRADSL,2046,0.0
RE1,FTETRADSL,2047,0.0
RE1,FTETRADSL,2048,0.0
RE1,FTETRADSL,2049,0.0
RE1,FTETRADSL,2050,0.0
RE1,FTETRAELC,2019,0.0
RE1,FTETRAELC,2020,0.0
RE1,FTETRAELC,2021,0.0
RE1,FTETRAELC,2022,0.0
RE1,FTETRAELC,2023,0.0
RE1,FTETRAELC,2024,0.0
RE1,FTETRAELC,2025,0.0
RE1,FTETRAELC,2026,0.0
RE1,FTETRAELC,2027,0.0
RE1,FTETRAELC,2028,0.0
RE1,FTETRAELC,2029,0.0
RE1,FTETRAELC,2030,0.0
RE1,FTETRAELC,2031,0.0
RE1,FTETRAELC,2032,0.0
RE1,FTETRAELC,2033,0.0
RE1,FTETRAELC,2034,0.0
RE1,FTETRAELC,2035,0.0
RE1,FTETRAELC,2036,0.0
RE1,FTETRAELC,2037,0.0
RE1,FTETRAELC,2038,0.0
RE1,FTETRAELC,2039,0.0
RE1,FTETRAELC,2040,0.0
RE1,FTETRAELC,2041,0.0
RE1,FTETRAELC,2042,0.0
RE1,FTETRAELC,2043,0.0
RE1,FTETRAELC,2044,0.0
RE1,FTETRAELC,2045,0.0
RE1,FTETRAELC,2046,0.0
RE1,FTETRAELC,2047,0.0
RE1,FTETRAELC,2048,0.0
RE1,FTETRAELC,2049,0.0
RE1,FTETRAELC,2050,0.0
RE1,FTETRAGSL,2019,0.0
RE1,FTETRAGSL,2020,0.0
RE1,FTETRAGSL,2021,0.0
RE1,FTETRAGSL,2022,0.0
RE1,FTETRAGSL,2023,0.0
RE1,FTETRAGSL,2024,0.0
RE1,FTETRAGSL,2025,0.0
RE1,FTETRAGSL,2026,0.0
RE1,FTETRAGSL,2027,0.0
RE1,FTETRAGSL,2028,0.0
RE1,FTETRAGSL,2029,0.0
RE1,FTETRAGSL,2030,0.0
RE1,FTETRAGSL,2031,0.0
RE1,FTETRAGSL,2032,0.0
RE1,FTETRAGSL,2033,0.0
RE1,FTETRAGSL,2034,0.0
RE1,FTETRAGSL,2035,0.0
RE1,FTETRAGSL,2036,0.0
RE1,FTETRAGSL,2037,0.0
RE1,FTETRAGSL,2038,0.0
RE1,FTETRAGSL,2039,0.0
RE1,FTETRAGSL,2040,0.0
