REGION,TECHNOLOGY,YEAR,VALUE
RE1,FTEINDCOA,2050,999999.0
RE1,FTEINDDSL,2019,999999.0
RE1,FTEINDDSL,2020,999999.0
RE1,FTEINDDSL,2021,999999.0
RE1,FTEINDDSL,2022,999999.0
RE1,FTEINDDSL,2023,999999.0
RE1,FTEINDDSL,2024,999999.0
RE1,FTEINDDSL,2025,999999.0
RE1,FTEINDDSL,2026,999999.0
RE1,FTEINDDSL,2027,999999.0
RE1,FTEINDDSL,2028,999999.0
RE1,FTEINDDSL,2029,999999.0
RE1,FTEINDDSL,2030,999999.0
RE1,FTEINDDSL,2031,999999.0
RE1,FTEINDDSL,2032,999999.0
RE1,FTEINDDSL,2033,999999.0
RE1,FTEINDDSL,2034,999999.0
RE1,FTEINDDSL,2035,999999.0
RE1,FTEINDDSL,2036,999999.0
RE1,FTEINDDSL,2037,999999.0
RE1,FTEINDDSL,2038,999999.0
RE1,FTEINDDSL,2039,999999.0
RE1,FTEINDDSL,2040,999999.0
RE1,FTEINDDSL,2041,999999.0
RE1,FTEINDDSL,2042,999999.0
RE1,FTEINDDSL,2043,999999.0
RE1,FTEINDDSL,2044,999999.0
RE1,FTEINDDSL,2045,999999.0
RE1,FTEINDDSL,2046,999999.0
RE1,FTEINDDSL,2047,999999.0
RE1,FTEINDDSL,2048,999999.0
RE1,FTEINDDSL,2049,999999.0
RE1,FTEINDDSL,2050,999999.0
RE1,FTEINDELC,2019,999999.0
RE1,FTEINDELC,2020,999999.0
RE1,FTEINDELC,2021,999999.0
RE1,FTEINDELC,2022,999999.0
RE1,FTEINDELC,2023,999999.0
RE1,FTEINDELC,2024,999999.0
RE1,FTEINDELC,2025,999999.0
RE1,FTEINDELC,2026,999999.0
RE1,FTEINDELC,2027,999999.0
RE1,FTEINDELC,2028,999999.0
RE1,FTEINDELC,2029,999999.0
RE1,FTEINDELC,2030,999999.0
RE1,FTEINDELC,2031,999999.0
RE1,FTEINDELC,2032,999999.0
RE1,FTEINDELC,2033,999999.0
RE1,FTEINDELC,2034,999999.0
RE1,FTEINDELC,2035,999999.0
RE1,FTEINDELC,2036,999999.0
RE1,FTEINDELC,2037,999999.0
RE1,FTEINDELC,2038,999999.0
RE1,FTEINDELC,2039,999999.0
RE1,FTEINDELC,2040,999999.0
RE1,FTEINDELC,2041,999999.0
RE1,FTEINDELC,2042,999999.0
RE1,FTEINDELC,2043,999999.0
RE1,FTEINDELC,2044,999999.0
RE1,FTEINDELC,2045,999999.0
RE1,FTEINDELC,2046,999999.0
RE1,FTEINDELC,2047,999999.0
RE1,FTEINDELC,2048,999999.0
RE1,FTEINDELC,2049,999999.0
RE1,FTEINDELC,2050,999999.0
RE1,FTEINDHFO,2019,999999.0
RE1,FTEINDHFO,2020,999999.0
RE1,FTEINDHFO,2021,999999.0
RE1,FTEINDHFO,2022,999999.0
RE1,FTEINDHFO,2023,999999.0
RE1,FTEINDHFO,2024,999999.0
RE1,FTEINDHFO,2025,999999.0
RE1,FTEINDHFO,2026,999999.0
RE1,FTEINDHFO,2027,999999.0
RE1,FTEINDHFO,2028,999999.0
RE1,FTEINDHFO,2029,999999.0
RE1,FTEINDHFO,2030,999999.0
RE1,FTEINDHFO,2031,999999.0
RE1,FTEINDHFO,2032,999999.0
RE1,FTEINDHFO,2033,999999.0
RE1,FTEINDHFO,2034,999999.0
RE1,FTEINDHFO,2035,999999.0
RE1,FTEINDHFO,2036,999999.0
RE1,FTEINDHFO,2037,999999.0
RE1,FTEINDHFO,2038,999999.0
RE1,FTEINDHFO,2039,999999.0
RE1,FTEINDHFO,2040,999999.0
RE1,FTEINDHFO,2041,999999.0
RE1,FTEINDHFO,2042,999999.0
RE1,FTEINDHFO,2043,999999.0
RE1,FTEINDHFO,2044,999999.0
RE1,FTEINDHFO,2045,999999.0
RE1,FTEINDHFO,2046,999999.0
RE1,FTEINDHFO,2047,999999.0
RE1,FTEINDHFO,2048,999999.0
RE1,FTEINDHFO,2049,999999.0
RE1,FTEINDHFO,2050,999999.0
RE1,FTEINDKER,2019,999999.0
RE1,FTEINDKER,2020,999999.0
RE1,FTEINDKER,2021,999999.0
RE1,FTEINDKER,2022,999999.0
RE1,FTEINDKER,2023,999999.0
RE1,FTEINDKER,2024,999999.0
RE1,FTEINDKER,2025,999999.0
RE1,FTEINDKER,2026,999999.0
RE1,FTEINDKER,2027,999999.0
RE1,FTEINDKER,2028,999999.0
RE1,FTEINDKER,2029,999999.0
RE1,FTEINDKER,2030,999999.0
RE1,FTEINDKER,2031,999999.0
RE1,FTEINDKER,2032,999999.0
RE1,FTEINDKER,2033,999999.0
RE1,FTEINDKER,2034,999999.0
RE1,FTEINDKER,2035,999999.0
RE1,FTEINDKER,2036,999999.0
RE1,FTEINDKER,2037,999999.0
RE1,FTEINDKER,2038,999999.0
RE1,FTEINDKER,2039,999999.0
RE1,FTEINDKER,2040,999999.0
RE1,FTEINDKER,2041,999999.0
RE1,FTEINDKER,2042,999999.0
RE1,FTEINDKER,2043,999999.0
RE1,FTEINDKER,2044,999999.0
RE1,FTEINDKER,2045,999999.0
RE1,FTEINDKER,2046,999999.0
RE1,FTEINDKER,2047,999999.0
RE1,FTEINDKER,2048,999999.0
RE1,FTEINDKER,2049,999999.0
RE1,FTEINDKER,2050,999999.0
RE1,FTEINDLPG,2019,999999.0
RE1,FTEINDLPG,2020,999999.0
RE1,FTEINDLPG,2021,999999.0
RE1,FTEINDLPG,2022,999999.0
RE1,FTEINDLPG,2023,999999.0
RE1,FTEINDLPG,2024,999999.0
RE1,FTEINDLPG,2025,999999.0
RE1,FTEINDLPG,2026,999999.0
RE1,FTEINDLPG,2027,999999.0
RE1,FTEINDLPG,2028,999999.0
RE1,FTEINDLPG,2029,999999.0
RE1,FTEINDLPG,2030,999999.0
RE1,FTEINDLPG,2031,999999.0
RE1,FTEINDLPG,2032,999999.0
RE1,FTEINDLPG,2033,999999.0
RE1,FTEINDLPG,2034,999999.0
RE1,FTEINDLPG,2035,999999.0
RE1,FTEINDLPG,2036,999999.0
RE1,FTEINDLPG,2037,999999.0
RE1,FTEINDLPG,2038,999999.0
RE1,FTEINDLPG,2039,999999.0
RE1,FTEINDLPG,2040,999999.0
RE1,FTEINDLPG,2041,999999.0
RE1,FTEINDLPG,2042,999999.0
RE1,FTEINDLPG,2043,999999.0
RE1,FTEINDLPG,2044,999999.0
RE1,FTEINDLPG,2045,999999.0
RE1,FTEINDLPG,2046,999999.0
RE1,FTEINDLPG,2047,999999.0
RE1,FTEINDLPG,2048,999999.0
RE1,FTEINDLPG,2049,999999.0
RE1,FTEINDLPG,2050,999999.0
RE1,FTERESBGS,2019,999999.0
RE1,FTERESBGS,2020,999999.0
RE1,FTERESBGS,2021,999999.0
RE1,FTERESBGS,2022,999999.0
RE1,FTERESBGS,2023,999999.0
RE1,FTERESBGS,2024,999999.0
RE1,FTERESBGS,2025,999999.0
RE1,FTERESBGS,2026,999999.0
RE1,FTERESBGS,2027,999999.0
RE1,FTERESBGS,2028,999999.0
RE1,FTERESBGS,2029,999999.0
RE1,FTERESBGS,2030,999999.0
RE1,FTERESBGS,2031,999999.0
RE1,FTERESBGS,2032,999999.0
RE1,FTERESBGS,2033,999999.0
RE1,FTERESBGS,2034,999999.0
RE1,FTERESBGS,2035,999999.0
RE1,FTERESBGS,2036,999999.0
RE1,FTERESBGS,2037,999999.0
RE1,FTERESBGS,2038,999999.0
RE1,FTERESBGS,2039,999999.0
RE1,FTERESBGS,2040,999999.0
RE1,FTERESBGS,2041,999999.0
RE1,FTERESBGS,2042,999999.0
RE1,FTERESBGS,2043,999999.0
RE1,FTERESBGS,2044,999999.0
RE1,FTERESBGS,2045,999999.0
RE1,FTERESBGS,2046,999999.0
RE1,FTERESBGS,2047,999999.0
RE1,FTERESBGS,2048,999999.0
RE1,FTERESBGS,2049,999999.0
RE1,FTERESBGS,2050,999999.0
RE1,FTERESBIO,2019,999999.0
RE1,FTERESBIO,2020,999999.0
RE1,FTERESBIO,2021,999999.0
RE1,FTERESBIO,2022,999999.0
RE1,FTERESBIO,2023,999999.0
RE1,FTERESBIO,2024,999999.0
RE1,FTERESBIO,2025,999999.0
RE1,FTERESBIO,2026,999999.0
RE1,FTERESBIO,2027,999999.0
RE1,FTERESBIO,2028,999999.0
RE1,FTERESBIO,2029,999999.0
RE1,FTERESBIO,2030,999999.0
RE1,FTERESBIO,2031,999999.0
RE1,FTERESBIO,2032,999999.0
RE1,FTERESBIO,2033,999999.0
RE1,FTERESBIO,2034,999999.0
RE1,FTERESBIO,2035,999999.0
RE1,FTERESBIO,2036,999999.0
RE1,FTERESBIO,2037,999999.0
RE1,FTERESBIO,2038,999999.0
RE1,FTERESBIO,2039,999999.0
RE1,FTERESBIO,2040,999999.0
RE1,FTERESBIO,2041,999999.0
RE1,FTERESBIO,2042,999999.0
RE1,FTERESBIO,2043,999999.0
RE1,FTERESBIO,2044,999999.0
RE1,FTERESBIO,2045,999999.0
RE1,FTERESBIO,2046,999999.0
RE1,FTERESBIO,2047,999999.0
RE1,FTERESBIO,2048,999999.0
RE1,FTERESBIO,2049,999999.0
RE1,FTERESBIO,2050,999999.0
RE1,FTERESCHC,2019,999999.0
RE1,FTERESCHC,2020,999999.0
RE1,FTERESCHC,2021,999999.0
RE1,FTERESCHC,2022,999999.0
RE1,FTERESCHC,2023,999999.0
RE1,FTERESCHC,2024,999999.0
RE1,FTERESCHC,2025,999999.0
RE1,FTERESCHC,2026,999999.0
RE1,FTERESCHC,2027,999999.0
RE1,FTERESCHC,2028,999999.0
RE1,FTERESCHC,2029,999999.0
RE1,FTERESCHC,2030,999999.0
RE1,FTERESCHC,2031,999999.0
RE1,FTERESCHC,2032,999999.0
RE1,FTERESCHC,2033,999999.0
RE1,FTERESCHC,2034,999999.0
RE1,FTERESCHC,2035,999999.0
RE1,FTERESCHC,2036,999999.0
RE1,FTERESCHC,2037,999999.0
RE1,FTERESCHC,2038,999999.0
RE1,FTERESCHC,2039,999999.0
RE1,FTERESCHC,2040,999999.0
RE1,FTERESCHC,2041,999999.0
RE1,FTERESCHC,2042,999999.0
RE1,FTERESCHC,2043,999999.0
RE1,FTERESCHC,2044,999999.0
RE1,FTERESCHC,2045,999999.0
RE1,FTERESCHC,2046,999999.0
RE1,FTERESCHC,2047,999999.0
RE1,FTERESCHC,2048,999999.0
RE1,FTERESCHC,2049,999999.0
RE1,FTERESCHC,2050,999999.0
RE1,FTERESELC,2019,999999.0
RE1,FTERESELC,2020,999999.0
RE1,FTERESELC,2021,999999.0
RE1,FTERESELC,2022,999999.0
RE1,FTERESELC,2023,999999.0
RE1,FTERESELC,2024,999999.0
RE1,FTERESELC,2025,999999.0
RE1,FTERESELC,2026,999999.0
RE1,FTERESELC,2027,999999.0
RE1,FTERESELC,2028,999999.0
RE1,FTERESELC,2029,999999.0
RE1,FTERESELC,2030,999999.0
RE1,FTERESELC,2031,999999.0
RE1,FTERESELC,2032,999999.0
RE1,FTERESELC,2033,999999.0
