REGION,TECHNOLOGY,YEAR,VALUE
RE1,FTEAGRGSL,2048,0.0
RE1,FTEAGRGSL,2049,0.0
RE1,FTEAGRGSL,2050,0.0
RE1,FTEAGRHFO,2019,0.0
RE1,FTEAGRHFO,2020,0.0
RE1,FTEAGRHFO,2021,0.0
RE1,FTEAGRHFO,2022,0.0
RE1,FTEAGRHFO,2023,0.0
RE1,FTEAGRHFO,2024,0.0
RE1,FTEAGRHFO,2025,0.0
RE1,FTEAGRHFO,2026,0.0
RE1,FTEAGRHFO,2027,0.0
RE1,FTEAGRHFO,2028,0.0
RE1,FTEAGRHFO,2029,0.0
RE1,FTEAGRHFO,2030,0.0
RE1,FTEAGRHFO,2031,0.0
RE1,FTEAGRHFO,2032,0.0
RE1,FTEAGRHFO,2033,0.0
RE1,FTEAGRHFO,2034,0.0
RE1,FTEAGRHFO,2035,0.0
RE1,FTEAGRHFO,2036,0.0
RE1,FTEAGRHFO,2037,0.0
RE1,FTEAGRHFO,2038,0.0
RE1,FTEAGRHFO,2039,0.0
RE1,FTEAGRHFO,2040,0.0
RE1,FTEAGRHFO,2041,0.0
RE1,FTEAGRHFO,2042,0.0
RE1,FTEAGRHFO,2043,0.0
RE1,FTEAGRHFO,2044,0.0
RE1,FTEAGRHFO,2045,0.0
RE1,FTEAGRHFO,2046,0.0
RE1,FTEAGRHFO,2047,0.0
RE1,FTEAGRHFO,2048,0.0
RE1,FTEAGRHFO,2049,0.0
RE1,FTEAGRHFO,2050,0.0
RE1,FTECOMELC,2019,0.0
RE1,FTECOMELC,2020,0.0
RE1,FTECOMELC,2021,0.0
RE1,FTECOMELC,2022,0.0
RE1,FTECOMELC,2023,0.0
RE1,FTECOMELC,2024,0.0
RE1,FTECOMELC,2025,0.0
RE1,FTECOMELC,2026,0.0
RE1,FTECOMELC,2027,0.0
RE1,FTECOMELC,2028,0.0
RE1,FTECOMELC,2029,0.0
RE1,FTECOMELC,2030,0.0
RE1,FTECOMELC,2031,0.0
RE1,FTECOMELC,2032,0.0
RE1,FTECOMELC,2033,0.0
RE1,FTECOMELC,2034,0.0
RE1,FTECOMELC,2035,0.0
RE1,FTECOMELC,2036,0.0
RE1,FTECOMELC,2037,0.0
RE1,FTECOMELC,2038,0.0
RE1,FTECOMELC,2039,0.0
RE1,FTECOMELC,2040,0.0
RE1,FTECOMELC,2041,0.0
RE1,FTECOMELC,2042,0.0
RE1,FTECOMELC,2043,0.0
RE1,FTECOMELC,2044,0.0
RE1,FTECOMELC,2045,0.0
RE1,FTECOMELC,2046,0.0
RE1,FTECOMELC,2047,0.0
RE1,FTECOMELC,2048,0.0
RE1,FTECOMELC,2049,0.0
RE1,FTECOMELC,2050,0.0
RE1,FTEINDCOA,2019,0.0
RE1,FTEINDCOA,2020,0.0
RE1,FTEINDCOA,2021,0.0
RE1,FTEINDCOA,2022,0.0
RE1,FTEINDCOA,2023,0.0
RE1,FTEINDCOA,2024,0.0
RE1,FTEINDCOA,2025,0.0
RE1,FTEINDCOA,2026,0.0
RE1,FTEINDCOA,2027,0.0
RE1,FTEINDCOA,2028,0.0
RE1,FTEINDCOA,2029,0.0
RE1,FTEINDCOA,2030,0.0
RE1,FTEINDCOA,2031,0.0
RE1,FTEINDCOA,2032,0.0
RE1,FTEINDCOA,2033,0.0
RE1,FTEINDCOA,2034,0.0
RE1,FTEINDCOA,2035,0.0
RE1,FTEINDCOA,2036,0.0
RE1,FTEINDCOA,2037,0.0
RE1,FTEINDCOA,2038,0.0
RE1,FTEINDCOA,2039,0.0
RE1,FTEINDCOA,2040,0.0
RE1,FTEINDCOA,2041,0.0
RE1,FTEINDCOA,2042,0.0
RE1,FTEINDCOA,2043,0.0
RE1,FTEINDCOA,2044,0.0
RE1,FTEINDCOA,2045,0.0
RE1,FTEINDCOA,2046,0.0
RE1,FTEINDCOA,2047,0.0
RE1,FTEINDCOA,2048,0.0
RE1,FTEINDCOA,2049,0.0
RE1,FTEINDCOA,2050,0.0
RE1,FTEINDDSL,2019,0.0
RE1,FTEINDDSL,2020,0.0
RE1,FTEINDDSL,2021,0.0
RE1,FTEINDDSL,2022,0.0
RE1,FTEINDDSL,2023,0.0
RE1,FTEINDDSL,2024,0.0
RE1,FTEINDDSL,2025,0.0
RE1,FTEINDDSL,2026,0.0
RE1,FTEINDDSL,2027,0.0
RE1,FTEINDDSL,2028,0.0
RE1,FTEINDDSL,2029,0.0
RE1,FTEINDDSL,2030,0.0
RE1,FTEINDDSL,2031,0.0
RE1,FTEINDDSL,2032,0.0
RE1,FTEINDDSL,2033,0.0
RE1,FTEINDDSL,2034,0.0
RE1,FTEINDDSL,2035,0.0
RE1,FTEINDDSL,2036,0.0
RE1,FTEINDDSL,2037,0.0
RE1,FTEINDDSL,2038,0.0
RE1,FTEINDDSL,2039,0.0
RE1,FTEINDDSL,2040,0.0
RE1,FTEINDDSL,2041,0.0
RE1,FTEINDDSL,2042,0.0
RE1,FTEINDDSL,2043,0.0
RE1,FTEINDDSL,2044,0.0
RE1,FTEINDDSL,2045,0.0
RE1,FTEINDDSL,2046,0.0
RE1,FTEINDDSL,2047,0.0
RE1,FTEINDDSL,2048,0.0
RE1,FTEINDDSL,2049,0.0
RE1,FTEINDDSL,2050,0.0
RE1,FTEINDELC,2019,0.0
RE1,FTEINDELC,2020,0.0
RE1,FTEINDELC,2021,0.0
RE1,FTEINDELC,2022,0.0
RE1,FTEINDELC,2023,0.0
RE1,FTEINDELC,2024,0.0
RE1,FTEINDELC,2025,0.0
RE1,FTEINDELC,2026,0.0
RE1,FTEINDELC,2027,0.0
RE1,FTEINDELC,2028,0.0
RE1,FTEINDELC,2029,0.0
RE1,FTEINDELC,2030,0.0
RE1,FTEINDELC,2031,0.0
RE1,FTEINDELC,2032,0.0
RE1,FTEINDELC,2033,0.0
RE1,FTEINDELC,2034,0.0
RE1,FTEINDELC,2035,0.0
RE1,FTEINDELC,2036,0.0
RE1,FTEINDELC,2037,0.0
RE1,FTEINDELC,2038,0.0
RE1,FTEINDELC,2039,0.0
RE1,FTEINDELC,2040,0.0
RE1,FTEINDELC,2041,0.0
RE1,FTEINDELC,2042,0.0
RE1,FTEINDELC,2043,0.0
RE1,FTEINDELC,2044,0.0
RE1,FTEINDELC,2045,0.0
RE1,FTEINDELC,2046,0.0
RE1,FTEINDELC,2047,0.0
RE1,FTEINDELC,2048,0.0
RE1,FTEINDELC,2049,0.0
RE1,FTEINDELC,2050,0.0
RE1,FTEINDHFO,2019,0.0
RE1,FTEINDHFO,2020,0.0
RE1,FTEINDHFO,2021,0.0
RE1,FTEINDHFO,2022,0.0
RE1,FTEINDHFO,2023,0.0
RE1,FTEINDHFO,2024,0.0
RE1,FTEINDHFO,2025,0.0
RE1,FTEINDHFO,2026,0.0
RE1,FTEINDHFO,2027,0.0
RE1,FTEINDHFO,2028,0.0
RE1,FTEINDHFO,2029,0.0
RE1,FTEINDHFO,2030,0.0
RE1,FTEINDHFO,2031,0.0
RE1,FTEINDHFO,2032,0.0
RE1,FTEINDHFO,2033,0.0
RE1,FTEINDHFO,2034,0.0
RE1,FTEINDHFO,2035,0.0
RE1,FTEINDHFO,2036,0.0
RE1,FTEINDHFO,2037,0.0
RE1,FTEINDHFO,2038,0.0
RE1,FTEINDHFO,2039,0.0
RE1,FTEINDHFO,2040,0.0
RE1,FTEINDHFO,2041,0.0
RE1,FTEINDHFO,2042,0.0
RE1,FTEINDHFO,2043,0.0
RE1,FTEINDHFO,2044,0.0
RE1,FTEINDHFO,2045,0.0
RE1,FTEINDHFO,2046,0.0
RE1,FTEINDHFO,2047,0.0
RE1,FTEINDHFO,2048,0.0
RE1,FTEINDHFO,2049,0.0
RE1,FTEINDHFO,2050,0.0
RE1,FTEINDKER,2019,0.0
RE1,FTEINDKER,2020,0.0
RE1,FTEINDKER,2021,0.0
RE1,FTEINDKER,2022,0.0
RE1,FTEINDKER,2023,0.0
RE1,FTEINDKER,2024,0.0
RE1,FTEINDKER,2025,0.0
RE1,FTEINDKER,2026,0.0
RE1,FTEINDKER,2027,0.0
RE1,FTEINDKER,2028,0.0
RE1,FTEINDKER,2029,0.0
RE1,FTEINDKER,2030,0.0
RE1,FTEINDKER,2031,0.0
RE1,FTEINDKER,2032,0.0
RE1,FTEINDKER,2033,0.0
RE1,FTEINDKER,2034,0.0
RE1,FTEINDKER,2035,0.0
RE1,FTEINDKER,2036,0.0
RE1,FTEINDKER,2037,0.0
RE1,FTEINDKER,2038,0.0
RE1,FTEINDKER,2039,0.0
RE1,FTEINDKER,2040,0.0
RE1,FTEINDKER,2041,0.0
RE1,FTEINDKER,2042,0.0
RE1,FTEINDKER,2043,0.0
RE1,FTEINDKER,2044,0.0
RE1,FTEINDKER,2045,0.0
RE1,FTEINDKER,2046,0.0
RE1,FTEINDKER,2047,0.0
RE1,FTEINDKER,2048,0.0
RE1,FTEINDKER,2049,0.0
RE1,FTEINDKER,2050,0.0
RE1,FTEINDLPG,2019,0.0
RE1,FTEINDLPG,2020,0.0
RE1,FTEINDLPG,2021,0.0
RE1,FTEINDLPG,2022,0.0
RE1,FTEINDLPG,2023,0.0
RE1,FTEINDLPG,2024,0.0
RE1,FTEINDLPG,2025,0.0
RE1,FTEINDLPG,2026,0.0
RE1,FTEINDLPG,2027,0.0
RE1,FTEINDLPG,2028,0.0
RE1,FTEINDLPG,2029,0.0
RE1,FTEINDLPG,2030,0.0
RE1,FTEINDLPG,2031,0.0
RE1,FTEINDLPG,2032,0.0
RE1,FTEINDLPG,2033,0.0
RE1,FTEINDLPG,2034,0.0
RE1,FTEINDLPG,2035,0.0
RE1,FTEINDLPG,2036,0.0
RE1,FTEINDLPG,2037,0.0
RE1,FTEINDLPG,2038,0.0
RE1,FTEINDLPG,2039,0.0
RE1,FTEINDLPG,2040,0.0
RE1,FTEINDLPG,2041,0.0
RE1,FTEINDLPG,2042,0.0
RE1,FTEINDLPG,2043,0.0
RE1,FTEINDLPG,2044,0.0
RE1,FTEINDLPG,2045,0.0
RE1,FTEINDLPG,2046,0.0
RE1,FTEINDLPG,2047,0.0
RE1,FTEINDLPG,2048,0.0
RE1,FTEINDLPG,2049,0.0
RE1,FTEINDLPG,2050,0.0
RE1,FTERESBGS,2019,0.0
RE1,FTERESBGS,2020,0.0
RE1,FTERESBGS,2021,0.0
RE1,FTERESBGS,2022,0.0
RE1,FTERESBGS,2023,0.0
RE1,FTERESBGS,2024,0.0
RE1,FTERESBGS,2025,0.0
RE1,FTERESBGS,2026,0.0
RE1,FTERESBGS,2027,0.0
RE1,FTERESBGS,2028,0.0
RE1,FTERESBGS,2029,0.0
RE1,FTERESBGS,2030,0.0
RE1,FTERESBGS,2031,0.0
RE1,FTERESBGS,2032,0.0
RE1,FTERESBGS,2033,0.0
RE1,FTERESBGS,2034,0.0
RE1,FTERESBGS,2035,0.0
RE1,FTERESBGS,2036,0.0
RE1,FTERESBGS,2037,0.0
RE1,FTERESBGS,2038,0.0
RE1,FTERESBGS,2039,0.0
RE1,FTERESBGS,2040,0.0
RE1,FTERESBGS,2041,0.0
RE1,FTERESBGS,2042,0.0
RE1,FTERESBGS,2043,0.0
RE1,FTERESBGS,2044,0.0
RE1,FTERESBGS,2045,0.0
RE1,FTERESBGS,2046,0.0
RE1,FTERESBGS,2047,0.0
RE1,FTERESBGS,2048,0.0
RE1,FTERESBGS,2049,0.0
RE1,FTERESBGS,2050,0.0
RE1,FTERESBIO,2019,0.0
RE1,FTERESBIO,2020,0.0
RE1,FTERESBIO,2021,0.0
RE1,FTERESBIO,2022,0.0
RE1,FTERESBIO,2023,0.0
RE1,FTERESBIO,2024,0.0
RE1,FTERESBIO,2025,0.0
RE1,FTERESBIO,2026,0.0
RE1,FTERESBIO,2027,0.0
RE1,FTERESBIO,2028,0.0
RE1,FTERESBIO,2029,0.0
RE1,FTERESBIO,2030,0.0
RE1,FTERESBIO,2031,0.0
RE1,FTERESBIO,2032,0.0
RE1,FTERESBIO,2033,0.0
RE1,FTERESBIO,2034,0.0
RE1,FTERESBIO,2035,0.0
RE1,FTERESBIO,2036,0.0
RE1,FTERESBIO,2037,0.0
RE1,FTERESBIO,2038,0.0
RE1,FTERESBIO,2039,0.0
RE1,FTERESBIO,2040,0.0
RE1,FTERESBIO,2041,0.0
RE1,FTERESBIO,2042,0.0
RE1,FTERESBIO,2043,0.0
RE1,FTERESBIO,2044,0.0
RE1,FTERESBIO,2045,0.0
RE1,FTERESBIO,2046,0.0
RE1,FTERESBIO,2047,0.0
RE1,FTERESBIO,2048,0.0
RE1,FTERESBIO,2049,0.0
RE1,FTERESBIO,2050,0.0
RE1,FTERESCHC,2019,0.0
RE1,FTERESCHC,2020,0.0
RE1,FTERESCHC,2021,0.0
RE1,FTERESCHC,2022,0.0
RE1,FTERESCHC,2023,0.0
RE1,FTERESCHC,2024,0.0
RE1,FTERESCHC,2025,0.0
RE1,FTERESCHC,2026,0.0
RE1,FTERESCHC,2027,0.0
RE1,FTERESCHC,2028,0.0
RE1,FTERESCHC,2029,0.0
RE1,FTERESCHC,2030,0.0
RE1,FTERESCHC,2031,0.0
RE1,FTERESCHC,2032,0.0
RE1,FTERESCHC,2033,0.0
RE1,FTERESCHC,2034,0.0
RE1,FTERESCHC,2035,0.0
RE1,FTERESCHC,2036,0.0
RE1,FTERESCHC,2037,0.0
RE1,FTERESCHC,2038,0.0
RE1,FTERESCHC,2039,0.0
RE1,FTERESCHC,2040,0.0
RE1,FTERESCHC,2041,0.0
RE1,FTERESCHC,2042,0.0
RE1,FTERESCHC,2043,0.0
RE1,FTERESCHC,2044,0.0
RE1,FTERESCHC,2045,0.0
RE1,FTERESCHC,2046,0.0
RE1,FTERESCHC,2047,0.0
RE1,FTERESCHC,2048,0.0
RE1,FTERESCHC,2049,0.0
RE1,FTERESCHC,2050,0.0
RE1,FTERESELC,2019,0.0
RE1,FTERESELC,2020,0.0
RE1,FTERESELC,2021,0.0
RE1,FTERESELC,2022,0.0
RE1,FTERESELC,2023,0.0
RE1,FTERESELC,2024,0.0
RE1,FTERESELC,2025,0.0
RE1,FTERESELC,2026,0.0
RE1,FTERESELC,2027,0.0
RE1,FTERESELC,2028,0.0
RE1,FTERESELC,2029,0.0
RE1,FTERESELC,2030,0.0
RE1,FTERESELC,2031,0.0
RE1,FTERESELC,2032,0.0
RE1,FTERESELC,2033,0.0
RE1,FTERESELC,2034,0.0
RE1,FTERESELC,2035,0.0
RE1,FTERESELC,2036,0.0
RE1,FTERESELC,2037,0.0
RE1,FTERESELC,2038,0.0
RE1,FTERESELC,2039,0.0
RE1,FTERESELC,2040,0.0
RE1,FTERESELC,2041,0.0
RE1,FTERESELC,2042,0.0
RE1,FTERESELC,2043,0.0
RE1,FTERESELC,2044,0.0
RE1,FTERESELC,2045,0.0
RE1,FTERESELC,2046,0.0
RE1,FTERESELC,2047,0.0
RE1,FTERESELC,2048,0.0
RE1,FTERESELC,2049,0.0
RE1,FTERESELC,2050,0.0
RE1,FTERESETH,2019,0.0
RE1,FTERESETH,2020,0.0
RE1,FTERESETH,2021,0.0
RE1,FTERESETH,2022,0.0
RE1,FTERESETH,2023,0.0
RE1,FTERESETH,2024,0.0
RE1,FTERESETH,2025,0.0
RE1,FTERESETH,2026,0.0
RE1,FTERESETH,2027,0.0
RE1,FTERESETH,2028,0.0
RE1,FTERESETH,2029,0.0
RE1,FTERESETH,2030,0.0
RE1,FTERESETH,2031,0.0
RE1,FTERESETH,2032,0.0
RE1,FTERESETH,2033,0.0
RE1,FTERESETH,2034,0.0
RE1,FTERESETH,2035,0.0
RE1,FTERESETH,2036,0.0
RE1,FTERESETH,2037,0.0
RE1,FTERESETH,2038,0.0
RE1,FTERESETH,2039,0.0
