REGION,TECHNOLOGY,YEAR,VALUE
RE1,AGRGSL001,2029,19.0
RE1,AGRGSL001,2030,19.0
RE1,AGRGSL001,2031,19.0
RE1,AGRGSL001,2032,19.0
RE1,AGRGSL001,2033,19.0
RE1,AGRGSL001,2034,19.0
RE1,AGRGSL001,2035,19.0
RE1,AGRGSL001,2036,19.0
RE1,AGRGSL001,2037,19.0
RE1,AGRGSL001,2038,19.0
RE1,AGRGSL001,2039,19.0
RE1,AGRGSL001,2040,19.0
RE1,AGRGSL001,2041,19.0
RE1,AGRGSL001,2042,19.0
RE1,AGRGSL001,2043,19.0
RE1,AGRGSL001,2044,19.0
RE1,AGRGSL001,2045,19.0
RE1,AGRGSL001,2046,19.0
RE1,AGRGSL001,2047,19.0
RE1,AGRGSL001,2048,19.0
RE1,AGRGSL001,2049,19.0
RE1,AGRGSL001,2050,19.0
RE1,AGRGSL005,2019,19.0
RE1,AGRGSL005,2020,19.0
RE1,AGRGSL005,2021,19.0
RE1,AGRGSL005,2022,19.0
RE1,AGRGSL005,2023,19.0
RE1,AGRGSL005,2024,19.0
RE1,AGRGSL005,2025,19.0
RE1,AGRGSL005,2026,19.0
RE1,AGRGSL005,2027,19.0
RE1,AGRGSL005,2028,19.0
RE1,AGRGSL005,2029,19.0
RE1,AGRGSL005,2030,19.0
RE1,AGRGSL005,2031,19.0
RE1,AGRGSL005,2032,19.0
RE1,AGRGSL005,2033,19.0
RE1,AGRGSL005,2034,19.0
RE1,AGRGSL005,2035,19.0
RE1,AGRGSL005,2036,19.0
RE1,AGRGSL005,2037,19.0
RE1,AGRGSL005,2038,19.0
RE1,AGRGSL005,2039,19.0
RE1,AGRGSL005,2040,19.0
RE1,AGRGSL005,2041,19.0
RE1,AGRGSL005,2042,19.0
RE1,AGRGSL005,2043,19.0
RE1,AGRGSL005,2044,19.0
RE1,AGRGSL005,2045,19.0
RE1,AGRGSL005,2046,19.0
RE1,AGRGSL005,2047,19.0
RE1,AGRGSL005,2048,19.0
RE1,AGRGSL005,2049,19.0
RE1,AGRGSL005,2050,19.0
RE1,AGRHFO001,2019,31.5
RE1,AGRHFO001,2020,31.5
RE1,AGRHFO001,2021,31.5
RE1,AGRHFO001,2022,31.5
RE1,AGRHFO001,2023,31.5
RE1,AGRHFO001,2024,31.5
RE1,AGRHFO001,2025,31.5
RE1,AGRHFO001,2026,31.5
RE1,AGRHFO001,2027,31.5
RE1,AGRHFO001,2028,31.5
RE1,AGRHFO001,2029,31.5
RE1,AGRHFO001,2030,31.5
RE1,AGRHFO001,2031,31.5
RE1,AGRHFO001,2032,31.5
RE1,AGRHFO001,2033,31.5
RE1,AGRHFO001,2034,31.5
RE1,AGRHFO001,2035,31.5
RE1,AGRHFO001,2036,31.5
RE1,AGRHFO001,2037,31.5
RE1,AGRHFO001,2038,31.5
RE1,AGRHFO001,2039,31.5
RE1,AGRHFO001,2040,31.5
RE1,AGRHFO001,2041,31.5
RE1,AGRHFO001,2042,31.5
RE1,AGRHFO001,2043,31.5
RE1,AGRHFO001,2044,31.5
RE1,AGRHFO001,2045,31.5
RE1,AGRHFO001,2046,31.5
RE1,AGRHFO001,2047,31.5
RE1,AGRHFO001,2048,31.5
RE1,AGRHFO001,2049,31.5
RE1,AGRHFO001,2050,31.5
RE1,BACKSTOP,2019,999.0
RE1,BACKSTOP,2020,999.0
RE1,BACKSTOP,2021,999.0
RE1,BACKSTOP,2022,999.0
RE1,BACKSTOP,2023,999.0
RE1,BACKSTOP,2024,999.0
RE1,BACKSTOP,2025,999.0
RE1,BACKSTOP,2026,999.0
RE1,BACKSTOP,2027,999.0
RE1,BACKSTOP,2028,999.0
RE1,BACKSTOP,2029,999.0
RE1,BACKSTOP,2030,999.0
RE1,BACKSTOP,2031,999.0
RE1,BACKSTOP,2032,999.0
RE1,BACKSTOP,2033,999.0
RE1,BACKSTOP,2034,999.0
RE1,BACKSTOP,2035,999.0
RE1,BACKSTOP,2036,999.0
RE1,BACKSTOP,2037,999.0
RE1,BACKSTOP,2038,999.0
RE1,BACKSTOP,2039,999.0
RE1,BACKSTOP,2040,999.0
RE1,BACKSTOP,2041,999.0
RE1,BACKSTOP,2042,999.0
RE1,BACKSTOP,2043,999.0
RE1,BACKSTOP,2044,999.0
RE1,BACKSTOP,2045,999.0
RE1,BACKSTOP,2046,999.0
RE1,BACKSTOP,2047,999.0
RE1,BACKSTOP,2048,999.0
RE1,BACKSTOP,2049,999.0
RE1,BACKSTOP,2050,999.0
RE1,CCOELC001,2019,4.17
RE1,CCOELC001,2020,4.17
RE1,CCOELC001,2021,4.17
RE1,CCOELC001,2022,4.17
RE1,CCOELC001,2023,4.17
RE1,CCOELC001,2024,4.17
RE1,CCOELC001,2025,4.17
RE1,CCOELC001,2026,4.17
RE1,CCOELC001,2027,4.17
RE1,CCOELC001,2028,4.17
RE1,CCOELC001,2029,4.17
RE1,CCOELC001,2030,4.17
RE1,CCOELC001,2031,4.17
RE1,CCOELC001,2032,4.17
RE1,CCOELC001,2033,4.17
RE1,CCOELC001,2034,4.17
RE1,CCOELC001,2035,4.17
RE1,CCOELC001,2036,4.17
RE1,CCOELC001,2037,4.17
RE1,CCOELC001,2038,4.17
RE1,CCOELC001,2039,4.17
RE1,CCOELC001,2040,4.17
RE1,CCOELC001,2041,4.17
RE1,CCOELC001,2042,4.17
RE1,CCOELC001,2043,4.17
RE1,CCOELC001,2044,4.17
RE1,CCOELC001,2045,4.17
RE1,CCOELC001,2046,4.17
RE1,CCOELC001,2047,4.17
RE1,CCOELC001,2048,4.17
RE1,CCOELC001,2049,4.17
RE1,CCOELC001,2050,4.17
RE1,EXPELC,2019,0.0
RE1,EXPELC,2020,0.0
RE1,EXPELC,2021,0.0
RE1,EXPELC,2022,0.0
RE1,EXPELC,2023,0.0
RE1,EXPELC,2024,0.0
RE1,EXPELC,2025,0.0
RE1,EXPELC,2026,0.0
RE1,EXPELC,2027,0.0
RE1,EXPELC,2028,0.0
RE1,EXPELC,2029,0.0
RE1,EXPELC,2030,0.0
RE1,EXPELC,2031,0.0
RE1,EXPELC,2032,0.0
RE1,EXPELC,2033,0.0
RE1,EXPELC,2034,0.0
RE1,EXPELC,2035,0.0
RE1,EXPELC,2036,0.0
RE1,EXPELC,2037,0.0
RE1,EXPELC,2038,0.0
RE1,EXPELC,2039,0.0
RE1,EXPELC,2040,0.0
RE1,EXPELC,2041,0.0
RE1,EXPELC,2042,0.0
RE1,EXPELC,2043,0.0
RE1,EXPELC,2044,0.0
RE1,EXPELC,2045,0.0
RE1,EXPELC,2046,0.0
RE1,EXPELC,2047,0.0
RE1,EXPELC,2048,0.0
RE1,EXPELC,2049,0.0
RE1,EXPELC,2050,0.0
RE1,FTEAGRDSL,2019,0.0
RE1,FTEAGRDSL,2020,0.0
RE1,FTEAGRDSL,2021,0.0
RE1,FTEAGRDSL,2022,0.0
RE1,FTEAGRDSL,2023,0.0
RE1,FTEAGRDSL,2024,0.0
RE1,FTEAGRDSL,2025,0.0
RE1,FTEAGRDSL,2026,0.0
RE1,FTEAGRDSL,2027,0.0
RE1,FTEAGRDSL,2028,0.0
RE1,FTEAGRDSL,2029,0.0
RE1,FTEAGRDSL,2030,0.0
RE1,FTEAGRDSL,2031,0.0
RE1,FTEAGRDSL,2032,0.0
RE1,FTEAGRDSL,2033,0.0
RE1,FTEAGRDSL,2034,0.0
RE1,FTEAGRDSL,2035,0.0
RE1,FTEAGRDSL,2036,0.0
RE1,FTEAGRDSL,2037,0.0
RE1,FTEAGRDSL,2038,0.0
RE1,FTEAGRDSL,2039,0.0
RE1,FTEAGRDSL,2040,0.0
RE1,FTEAGRDSL,2041,0.0
RE1,FTEAGRDSL,2042,0.0
RE1,FTEAGRDSL,2043,0.0
RE1,FTEAGRDSL,2044,0.0
RE1,FTEAGRDSL,2045,0.0
RE1,FTEAGRDSL,2046,0.0
RE1,FTEAGRDSL,2047,0.0
RE1,FTEAGRDSL,2048,0.0
RE1,FTEAGRDSL,2049,0.0
RE1,FTEAGRDSL,2050,0.0
RE1,FTEAGRGSL,2019,0.0
RE1,FTEAGRGSL,2020,0.0
RE1,FTEAGRGSL,2021,0.0
RE1,FTEAGRGSL,2022,0.0
RE1,FTEAGRGSL,2023,0.0
RE1,FTEAGRGSL,2024,0.0
RE1,FTEAGRGSL,2025,0.0
RE1,FTEAGRGSL,2026,0.0
RE1,FTEAGRGSL,2027,0.0
RE1,FTEAGRGSL,2028,0.0
RE1,FTEAGRGSL,2029,0.0
RE1,FTEAGRGSL,2030,0.0
RE1,FTEAGRGSL,2031,0.0
RE1,FTEAGRGSL,2032,0.0
RE1,FTEAGRGSL,2033,0.0
RE1,FTEAGRGSL,2034,0.0
RE1,FTEAGRGSL,2035,0.0
RE1,FTEAGRGSL,2036,0.0
RE1,FTEAGRGSL,2037,0.0
RE1,FTEAGRGSL,2038,0.0
RE1,FTEAGRGSL,2039,0.0
RE1,FTEAGRGSL,2040,0.0
RE1,FTEAGRGSL,2041,0.0
RE1,FTEAGRGSL,2042,0.0
RE1,FTEAGRGSL,2043,0.0
RE1,FTEAGRGSL,2044,0.0
RE1,FTEAGRGSL,2045,0.0
RE1,FTEAGRGSL,2046,0.0
RE1,FTEAGRGSL,2047,0.0
RE1,FTEAGRGSL,2048,0.0
RE1,FTEAGRGSL,2049,0.0
RE1,FTEAGRGSL,2050,0.0
RE1,FTEAGRHFO,2019,0.0
RE1,FTEAGRHFO,2020,0.0
RE1,FTEAGRHFO,2021,0.0
RE1,FTEAGRHFO,2022,0.0
RE1,FTEAGRHFO,2023,0.0
RE1,FTEAGRHFO,2024,0.0
RE1,FTEAGRHFO,2025,0.0
RE1,FTEAGRHFO,2026,0.0
RE1,FTEAGRHFO,2027,0.0
RE1,FTEAGRHFO,2028,0.0
RE1,FTEAGRHFO,2029,0.0
RE1,FTEAGRHFO,2030,0.0
RE1,FTEAGRHFO,2031,0.0
RE1,FTEAGRHFO,2032,0.0
RE1,FTEAGRHFO,2033,0.0
RE1,FTEAGRHFO,2034,0.0
RE1,FTEAGRHFO,2035,0.0
RE1,FTEAGRHFO,2036,0.0
RE1,FTEAGRHFO,2037,0.0
RE1,FTEAGRHFO,2038,0.0
RE1,FTEAGRHFO,2039,0.0
RE1,FTEAGRHFO,2040,0.0
RE1,FTEAGRHFO,2041,0.0
RE1,FTEAGRHFO,2042,0.0
RE1,FTEAGRHFO,2043,0.0
RE1,FTEAGRHFO,2044,0.0
RE1,FTEAGRHFO,2045,0.0
RE1,FTEAGRHFO,2046,0.0
RE1,FTEAGRHFO,2047,0.0
RE1,FTEAGRHFO,2048,0.0
RE1,FTEAGRHFO,2049,0.0
RE1,FTEAGRHFO,2050,0.0
RE1,FTECOMELC,2019,0.0
RE1,FTECOMELC,2020,0.0
RE1,FTECOMELC,2021,0.0
RE1,FTECOMELC,2022,0.0
RE1,FTECOMELC,2023,0.0
RE1,FTECOMELC,2024,0.0
RE1,FTECOMELC,2025,0.0
RE1,FTECOMELC,2026,0.0
RE1,FTECOMELC,2027,0.0
RE1,FTECOMELC,2028,0.0
RE1,FTECOMELC,2029,0.0
RE1,FTECOMELC,2030,0.0
RE1,FTECOMELC,2031,0.0
RE1,FTECOMELC,2032,0.0
RE1,FTECOMELC,2033,0.0
RE1,FTECOMELC,2034,0.0
RE1,FTECOMELC,2035,0.0
RE1,FTECOMELC,2036,0.0
RE1,FTECOMELC,2037,0.0
RE1,FTECOMELC,2038,0.0
RE1,FTECOMELC,2039,0.0
RE1,FTECOMELC,2040,0.0
RE1,FTECOMELC,2041,0.0
RE1,FTECOMELC,2042,0.0
RE1,FTECOMELC,2043,0.0
RE1,FTECOMELC,2044,0.0
RE1,FTECOMELC,2045,0.0
RE1,FTECOMELC,2046,0.0
RE1,FTECOMELC,2047,0.0
RE1,FTECOMELC,2048,0.0
RE1,FTECOMELC,2049,0.0
RE1,FTECOMELC,2050,0.0
RE1,FTEINDCOA,2019,0.0
RE1,FTEINDCOA,2020,0.0
RE1,FTEINDCOA,2021,0.0
RE1,FTEINDCOA,2022,0.0
RE1,FTEINDCOA,2023,0.0
RE1,FTEINDCOA,2024,0.0
RE1,FTEINDCOA,2025,0.0
RE1,FTEINDCOA,2026,0.0
RE1,FTEINDCOA,2027,0.0
RE1,FTEINDCOA,2028,0.0
RE1,FTEINDCOA,2029,0.0
RE1,FTEINDCOA,2030,0.0
RE1,FTEINDCOA,2031,0.0
RE1,FTEINDCOA,2032,0.0
RE1,FTEINDCOA,2033,0.0
RE1,FTEINDCOA,2034,0.0
RE1,FTEINDCOA,2035,0.0
RE1,FTEINDCOA,2036,0.0
RE1,FTEINDCOA,2037,0.0
RE1,FTEINDCOA,2038,0.0
RE1,FTEINDCOA,2039,0.0
RE1,FTEINDCOA,2040,0.0
RE1,FTEINDCOA,2041,0.0
RE1,FTEINDCOA,2042,0.0
RE1,FTEINDCOA,2043,0.0
RE1,FTEINDCOA,2044,0.0
RE1,FTEINDCOA,2045,0.0
RE1,FTEINDCOA,2046,0.0
RE1,FTEINDCOA,2047,0.0
RE1,FTEINDCOA,2048,0.0
RE1,FTEINDCOA,2049,0.0
RE1,FTEINDCOA,2050,0.0
RE1,FTEINDDSL,2019,0.0
RE1,FTEINDDSL,2020,0.0
RE1,FTEINDDSL,2021,0.0
RE1,FTEINDDSL,2022,0.0
RE1,FTEINDDSL,2023,0.0
RE1,FTEINDDSL,2024,0.0
RE1,FTEINDDSL,2025,0.0
RE1,FTEINDDSL,2026,0.0
RE1,FTEINDDSL,2027,0.0
RE1,FTEINDDSL,2028,0.0
RE1,FTEINDDSL,2029,0.0
RE1,FTEINDDSL,2030,0.0
RE1,FTEINDDSL,2031,0.0
RE1,FTEINDDSL,2032,0.0
RE1,FTEINDDSL,2033,0.0
RE1,FTEINDDSL,2034,0.0
RE1,FTEINDDSL,2035,0.0
RE1,FTEINDDSL,2036,0.0
RE1,FTEINDDSL,2037,0.0
RE1,FTEINDDSL,2038,0.0
RE1,FTEINDDSL,2039,0.0
RE1,FTEINDDSL,2040,0.0
RE1,FTEINDDSL,2041,0.0
RE1,FTEINDDSL,2042,0.0
RE1,FTEINDDSL,2043,0.0
RE1,FTEINDDSL,2044,0.0
RE1,FTEINDDSL,2045,0.0
RE1,FTEINDDSL,2046,0.0
RE1,FTEINDDSL,2047,0.0
RE1,FTEINDDSL,2048,0.0
RE1,FTEINDDSL,2049,0.0
RE1,FTEINDDSL,2050,0.0
RE1,FTEINDELC,2019,0.0
RE1,FTEINDELC,2020,0.0
RE1,FTEINDELC,2021,0.0
RE1,FTEINDELC,2022,0.0
RE1,FTEINDELC,2023,0.0
RE1,FTEINDELC,2024,0.0
RE1,FTEINDELC,2025,0.0
RE1,FTEINDELC,2026,0.0
RE1,FTEINDELC,2027,0.0
RE1,FTEINDELC,2028,0.0
RE1,FTEINDELC,2029,0.0
RE1,FTEINDELC,2030,0.0
RE1,FTEINDELC,2031,0.0
RE1,FTEINDELC,2032,0.0
RE1,FTEINDELC,2033,0.0
RE1,FTEINDELC,2034,0.0
RE1,FTEINDELC,2035,0.0
RE1,FTEINDELC,2036,0.0
RE1,FTEINDELC,2037,0.0
RE1,FTEINDELC,2038,0.0
RE1,FTEINDELC,2039,0.0
RE1,FTEINDELC,2040,0.0
RE1,FTEINDELC,2041,0.0
RE1,FTEINDELC,2042,0.0
RE1,FTEINDELC,2043,0.0
RE1,FTEINDELC,2044,0.0
RE1,FTEINDELC,2045,0.0
RE1,FTEINDELC,2046,0.0
RE1,FTEINDELC,2047,0.0
RE1,FTEINDELC,2048,0.0
RE1,FTEINDELC,2049,0.0
RE1,FTEINDELC,2050,0.0
RE1,FTEINDHFO,2019,0.0
RE1,FTEINDHFO,2020,0.0
RE1,FTEINDHFO,2021,0.0
RE1,FTEINDHFO,2022,0.0
RE1,FTEINDHFO,2023,0.0
RE1,FTEINDHFO,2024,0.0
RE1,FTEINDHFO,2025,0.0
RE1,FTEINDHFO,2026,0.0
RE1,FTEINDHFO,2027,0.0
RE1,FTEINDHFO,2028,0.0
RE1,FTEINDHFO,2029,0.0
RE1,FTEINDHFO,2030,0.0
RE1,FTEINDHFO,2031,0.0
RE1,FTEINDHFO,2032,0.0
RE1,FTEINDHFO,2033,0.0
RE1,FTEINDHFO,2034,0.0
RE1,FTEINDHFO,2035,0.0
RE1,FTEINDHFO,2036,0.0
RE1,FTEINDHFO,2037,0.0
RE1,FTEINDHFO,2038,0.0
RE1,FTEINDHFO,2039,0.0
RE1,FTEINDHFO,2040,0.0
RE1,FTEINDHFO,2041,0.0
RE1,FTEINDHFO,2042,0.0
RE1,FTEINDHFO,2043,0.0
RE1,FTEINDHFO,2044,0.0
RE1,FTEINDHFO,2045,0.0
RE1,FTEINDHFO,2046,0.0
RE1,FTEINDHFO,2047,0.0
RE1,FTEINDHFO,2048,0.0
RE1,FTEINDHFO,2049,0.0
RE1,FTEINDHFO,2050,0.0
RE1,FTEINDKER,2019,0.0
RE1,FTEINDKER,2020,0.0
RE1,FTEINDKER,2021,0.0
RE1,FTEINDKER,2022,0.0
RE1,FTEINDKER,2023,0.0
RE1,FTEINDKER,2024,0.0
RE1,FTEINDKER,2025,0.0
RE1,FTEINDKER,2026,0.0
RE1,FTEINDKER,2027,0.0
RE1,FTEINDKER,2028,0.0
RE1,FTEINDKER,2029,0.0
RE1,FTEINDKER,2030,0.0
RE1,FTEINDKER,2031,0.0
RE1,FTEINDKER,2032,0.0
RE1,FTEINDKER,2033,0.0
RE1,FTEINDKER,2034,0.0
RE1,FTEINDKER,2035,0.0
RE1,FTEINDKER,2036,0.0
RE1,FTEINDKER,2037,0.0
RE1,FTEINDKER,2038,0.0
RE1,FTEINDKER,2039,0.0
RE1,FTEINDKER,2040,0.0
RE1,FTEINDKER,2041,0.0
RE1,FTEINDKER,2042,0.0
RE1,FTEINDKER,2043,0.0
RE1,FTEINDKER,2044,0.0
RE1,FTEINDKER,2045,0.0
RE1,FTEINDKER,2046,0.0
RE1,FTEINDKER,2047,0.0
RE1,FTEINDKER,2048,0.0
RE1,FTEINDKER,2049,0.0
RE1,FTEINDKER,2050,0.0
RE1,FTEINDLPG,2019,0.0
RE1,FTEINDLPG,2020,0.0
RE1,FTEINDLPG,2021,0.0
RE1,FTEINDLPG,2022,0.0
RE1,FTEINDLPG,2023,0.0
RE1,FTEINDLPG,2024,0.0
RE1,FTEINDLPG,2025,0.0
RE1,FTEINDLPG,2026,0.0
RE1,FTEINDLPG,2027,0.0
RE1,FTEINDLPG,2028,0.0
RE1,FTEINDLPG,2029,0.0
RE1,FTEINDLPG,2030,0.0
RE1,FTEINDLPG,2031,0.0
RE1,FTEINDLPG,2032,0.0
RE1,FTEINDLPG,2033,0.0
RE1,FTEINDLPG,2034,0.0
RE1,FTEINDLPG,2035,0.0
RE1,FTEINDLPG,2036,0.0
RE1,FTEINDLPG,2037,0.0
RE1,FTEINDLPG,2038,0.0
RE1,FTEINDLPG,2039,0.0
RE1,FTEINDLPG,2040,0.0
RE1,FTEINDLPG,2041,0.0
RE1,FTEINDLPG,2042,0.0
RE1,FTEINDLPG,2043,0.0
RE1,FTEINDLPG,2044,0.0
RE1,FTEINDLPG,2045,0.0
RE1,FTEINDLPG,2046,0.0
RE1,FTEINDLPG,2047,0.0
RE1,FTEINDLPG,2048,0.0
RE1,FTEINDLPG,2049,0.0
RE1,FTEINDLPG,2050,0.0
RE1,FTERESBGS,2019,0.0
RE1,FTERESBGS,2020,0.0
RE1,FTERESBGS,2021,0.0
RE1,FTERESBGS,2022,0.0
RE1,FTERESBGS,2023,0.0
RE1,FTERESBGS,2024,0.0
RE1,FTERESBGS,2025,0.0
RE1,FTERESBGS,2026,0.0
RE1,FTERESBGS,2027,0.0
RE1,FTERESBGS,2028,0.0
RE1,FTERESBGS,2029,0.0
RE1,FTERESBGS,2030,0.0
RE1,FTERESBGS,2031,0.0
RE1,FTERESBGS,2032,0.0
RE1,FTERESBGS,2033,0.0
RE1,FTERESBGS,2034,0.0
RE1,FTERESBGS,2035,0.0
RE1,FTERESBGS,2036,0.0
RE1,FTERESBGS,2037,0.0
RE1,FTERESBGS,2038,0.0
RE1,FTERESBGS,2039,0.0
RE1,FTERESBGS,2040,0.0
RE1,FTERESBGS,2041,0.0
RE1,FTERESBGS,2042,0.0
RE1,FTERESBGS,2043,0.0
RE1,FTERESBGS,2044,0.0
RE1,FTERESBGS,2045,0.0
RE1,FTERESBGS,2046,0.0
RE1,FTERESBGS,2047,0.0
RE1,FTERESBGS,2048,0.0
RE1,FTERESBGS,2049,0.0
RE1,FTERESBGS,2050,0.0
RE1,FTERESBIO,2019,0.0
RE1,FTERESBIO,2020,0.0
RE1,FTERESBIO,2021,0.0
RE1,FTERESBIO,2022,0.0
RE1,FTERESBIO,2023,0.0
RE1,FTERESBIO,2024,0.0
RE1,FTERESBIO,2025,0.0
RE1,FTERESBIO,2026,0.0
RE1,FTERESBIO,2027,0.0
RE1,FTERESBIO,2028,0.0
RE1,FTERESBIO,2029,0.0
RE1,FTERESBIO,2030,0.0
RE1,FTERESBIO,2031,0.0
RE1,FTERESBIO,2032,0.0
RE1,FTERESBIO,2033,0.0
RE1,FTERESBIO,2034,0.0
RE1,FTERESBIO,2035,0.0
RE1,FTERESBIO,2036,0.0
RE1,FTERESBIO,2037,0.0
RE1,FTERESBIO,2038,0.0
RE1,FTERESBIO,2039,0.0
RE1,FTERESBIO,2040,0.0
RE1,FTERESBIO,2041,0.0
RE1,FTERESBIO,2042,0.0
RE1,FTERESBIO,2043,0.0
RE1,FTERESBIO,2044,0.0
RE1,FTERESBIO,2045,0.0
RE1,FTERESBIO,2046,0.0
RE1,FTERESBIO,2047,0.0
RE1,FTERESBIO,2048,0.0
RE1,FTERESBIO,2049,0.0
RE1,FTERESBIO,2050,0.0
RE1,FTERESCHC,2019,0.0
RE1,FTERESCHC,2020,0.0
RE1,FTERESCHC,2021,0.0
RE1,FTERESCHC,2022,0.0
RE1,FTERESCHC,2023,0.0
RE1,FTERESCHC,2024,0.0
RE1,FTERESCHC,2025,0.0
RE1,FTERESCHC,2026,0.0
RE1,FTERESCHC,2027,0.0
RE1,FTERESCHC,2028,0.0
RE1,FTERESCHC,2029,0.0
RE1,FTERESCHC,2030,0.0
RE1,FTERESCHC,2031,0.0
RE1,FTERESCHC,2032,0.0
RE1,FTERESCHC,2033,0.0
RE1,FTERESCHC,2034,0.0
RE1,FTERESCHC,2035,0.0
RE1,FTERESCHC,2036,0.0
RE1,FTERESCHC,2037,0.0
RE1,FTERESCHC,2038,0.0
RE1,FTERESCHC,2039,0.0
RE1,FTERESCHC,2040,0.0
RE1,FTERESCHC,2041,0.0
RE1,FTERESCHC,2042,0.0
RE1,FTERESCHC,2043,0.0
RE1,FTERESCHC,2044,0.0
RE1,FTERESCHC,2045,0.0
RE1,FTERESCHC,2046,0.0
RE1,FTERESCHC,2047,0.0
RE1,FTERESCHC,2048,0.0
RE1,FTERESCHC,2049,0.0
RE1,FTERESCHC,2050,0.0
RE1,FTERESELC,2019,0.0
RE1,FTERESELC,2020,0.0
RE1,FTERESELC,2021,0.0
RE1,FTERESELC,2022,0.0
RE1,FTERESELC,2023,0.0
RE1,FTERESELC,2024,0.0
RE1,FTERESELC,2025,0.0
RE1,FTERESELC,2026,0.0
RE1,FTERESELC,2027,0.0
RE1,FTERESELC,2028,0.0
RE1,FTERESELC,2029,0.0
RE1,FTERESELC,2030,0.0
RE1,FTERESELC,2031,0.0
RE1,FTERESELC,2032,0.0
RE1,FTERESELC,2033,0.0
RE1,FTERESELC,2034,0.0
RE1,FTERESELC,2035,0.0
RE1,FTERESELC,2036,0.0
RE1,FTERESELC,2037,0.0
RE1,FTERESELC,2038,0.0
RE1,FTERESELC,2039,0.0
RE1,FTERESELC,2040,0.0
RE1,FTERESELC,2041,0.0
RE1,FTERESELC,2042,0.0
RE1,FTERESELC,2043,0.0
RE1,FTERESELC,2044,0.0
RE1,FTERESELC,2045,0.0
RE1,FTERESELC,2046,0.0
RE1,FTERESELC,2047,0.0
RE1,FTERESELC,2048,0.0
RE1,FTERESELC,2049,0.0
RE1,FTERESELC,2050,0.0
RE1,FTERESETH,2019,0.0
RE1,FTERESETH,2020,0.0
RE1,FTERESETH,2021,0.0
RE1,FTERESETH,2022,0.0
RE1,FTERESETH,2023,0.0
RE1,FTERESETH,2024,0.0
RE1,FTERESETH,2025,0.0
RE1,FTERESETH,2026,0.0
RE1,FTERESETH,2027,0.0
RE1,FTERESETH,2028,0.0
RE1,FTERESETH,2029,0.0
RE1,FTERESETH,2030,0.0
RE1,FTERESETH,2031,0.0
RE1,FTERESETH,2032,0.0
RE1,FTERESETH,2033,0.0
RE1,FTERESETH,2034,0.0
RE1,FTERESETH,2035,0.0
RE1,FTERESETH,2036,0.0
RE1,FTERESETH,2037,0.0
RE1,FTERESETH,2038,0.0
RE1,FTERESETH,2039,0.0
